scenario,propulsion,L,freq,speed,Re,mu,rho
bacteria,Flagella,1.4325601348318906e-06,11.583232862547103,1.3872202351261766e-05,1.9872764070738824e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,13.09246062927559,1.5675610284417763e-05,2.245625438261768e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,14.798331982375295,1.7712870529953813e-05,2.5374752194650453e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,16.726468435651757,2.0014143910345668e-05,2.867146469874965e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,18.905829836907586,2.261343640819839e-05,3.239510750994107e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,21.36914933341561,2.554907715866812e-05,3.6600589419251974e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,24.15342501085948,2.8864252543587564e-05,4.134977751566354e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,27.300475589964165,3.260760207248543e-05,4.671235082150436e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,30.85756852716052,3.683388206401501e-05,5.276675105600729e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,34.878129953107454,4.160470341401463e-05,5.9601239532421615e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,39.422547112067946,4.6989349925558e-05,6.731506946502026e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,44.55907535446155,5.306568374699449e-05,7.601978306354088e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,50.36486330526272,5.9921144373590066e-05,8.584064266311137e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,56.9271116058699,6.765384736597328e-05,9.691820470449483e-05,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,64.34438263328994,7.637378836455221e-05,0.00010941004455714519,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,72.72808086810285,8.620415706543197e-05,0.00012349263886872472,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,82.20412614574906,9.728276449518746e-05,0.0001393634102220448,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,92.91484492271181,0.000109763585099942,0.00015724293627040464,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,105.0211079636667,0.00012381841276950473,0.00017737732209175238,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,118.7047465568134,0.0001396386268785251,0.00020004073014883998,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,134.17128354799115,0.0001574370606893,0.0002255380568886002,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,151.65302021262917,0.00017744996000227523,0.00025420773862677297,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,171.41252532913143,0.00019993901478480633,0.00028642466197827755,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,193.74657885819826,0.0002251934407499772,0.0003226031458440447,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,218.9906294605915,0.0002535320816784619,0.0003631999531135073,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,247.52383280349636,0.00028530549697358654,0.0004087172812127607,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,279.7747463288545,0.0003208979929388289,0.00045970567203173184,0.001,1000.0
bacteria,Flagella,1.4325601348318906e-06,316.22776601683796,0.00036072955113108923,0.0005167667744062006,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,1.0,1.1997640321467488e-06,1.9604309789187557e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,1.13029417474705,1.3560515505885471e-06,2.2158069399928754e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,1.2775649214671148,1.532692781178488e-06,2.5044411474905168e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,1.4440241885954521,1.732337019681534e-06,2.8306625872378818e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,1.632172128563275,1.9579780081714865e-06,3.19936307508135e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,1.8448346490995629,2.2129986089467904e-06,3.6160702546821693e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,2.085205857248754,2.5012212423521417e-06,4.087030013612734e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,2.356896033596695,2.826964823810446e-06,4.619299519252235e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,2.6639858572587722,3.1951090268538736e-06,5.220852225465897e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,3.0110876960681163,3.6111668011627714e-06,5.900696368080922e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,3.4034148825183075,4.081366188655852e-06,6.669008653506486e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,3.8468600159578585,4.612742607653062e-06,7.537285052328904e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,4.348083467104511,5.213242916228137e-06,8.518510840265222e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,4.914613414182186,5.891842722262759e-06,9.627352284409975e-06,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,5.5549589131838335,6.6586785805814255e-06,1.0880372655177174e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,6.2787377005308915,7.525196907985067e-06,1.2296275555519482e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,7.096820647674755,8.504321655996431e-06,1.389617890050717e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,8.021495037291361,9.610643009446247e-06,1.5703923253420938e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,9.066649113412797,1.086062962711623e-05,1.7746418629890416e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,10.24798067736599,1.2272867208509964e-05,2.005403431928869e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,11.583232862547103,1.3868326457786488e-05,2.2661036741496315e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,13.09246062927559,1.5670663820457222e-05,2.5606080854812634e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,14.798331982375295,1.770655868792855e-05,2.8932761152830024e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,16.726468435651757,2.0006091095223722e-05,3.269022882772167e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,18.905829836907586,2.2603164272113033e-05,3.69338822246173e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,21.36914933341561,2.5535976738920195e-05,4.172613825266319e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,24.15342501085948,2.8847548953883517e-05,4.713729293407526e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,27.300475589964165,3.2586309803899144e-05,5.324647973810402e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,30.85756852716052,3.68067484650409e-05,6.014273473011622e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,34.878129953107454,4.1570137318461096e-05,6.792617782614914e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,39.422547112067946,4.694533166011518e-05,7.670931952963252e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,44.55907535446155,5.3009651851311705e-05,8.661850237755608e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,50.36486330526272,5.984985327617911e-05,9.779548586435065e-05,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,56.9271116058699,6.756318894887706e-05,0.00011039918275672974,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,64.34438263328994,7.625856878772416e-05,0.00012460755336360618,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,72.72808086810285,8.605781837923068e-05,0.00014061966237388578,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,82.20412614574906,9.709703842278575e-05,0.0001586579002078394,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,92.91484492271181,0.00010952806390736982,0.0001789703673319799,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,105.0211079636667,0.00012352001936337045,0.00020183341556198373,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,118.7047465568134,0.00013926096320938507,0.0002275543349480494,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,134.17128354799115,0.00015695961025812927,0.00025647416837331347,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,151.65302021262917,0.00017684711688286032,0.00028897062854041226,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,171.41252532913143,0.000199178908262843,0.00032546108371577957,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,193.74657885819826,0.0002242365216910888,0.00036640556971992,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,218.9906294605915,0.00025232943440717937,0.0004123097766314573,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,247.52383280349636,0.00028379683919471616,0.0004637279501378605,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,279.7747463288545,0.00031900932655963104,0.0005212656402380091,0.001,1000.0
bacteria,Flagella,1.6340137947050624e-06,316.22776601683796,0.00035837042929760837,0.0005855822250866673,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,1.0,1.199730854184146e-06,2.2360545990624494e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,1.13029417474705,1.3560091666505957e-06,2.527325627148126e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,1.2775649214671148,1.532638637610029e-06,2.8565270805335927e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,1.4440241885954521,1.7322678548026728e-06,3.228595388732935e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,1.632172128563275,1.957889656121082e-06,3.6491085936132596e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,1.8448346490995629,2.2128857492483372e-06,4.124369511336259e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,2.085205857248754,2.5010770802123943e-06,4.66149960911167e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,2.356896033596695,2.8267806820353075e-06,5.2685449595311944e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,2.6639858572587722,3.19487382500933e-06,5.954595803651671e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,3.0110876960681163,3.6108663909160677e-06,6.729921441837499e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,3.4034148825183075,4.080982505711524e-06,7.606122380502697e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,3.8468600159578585,4.612252589861739e-06,8.596301895237462e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,4.348083467104511,5.212617123663387e-06,9.715259428286876e-06,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,4.914613414182186,5.89104357755286e-06,1.0979708522893843e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,5.5549589131838335,6.657658125545955e-06,1.240852231039441e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,6.2787377005308915,7.523893944418669e-06,1.402300990976531e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,7.096820647674755,8.502658102683738e-06,1.5847227474774412e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,8.021495037291361,9.608519262213155e-06,1.7908328031675437e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,9.066649113412797,1.0857918651461021e-05,2.023695469043827e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,10.24798067736599,1.2269407022028107e-05,2.2867682283649984e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,11.583232862547103,1.3863910568389621e-05,2.5839512986868527e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,13.09246062927559,1.5665029071556228e-05,2.919643199784196e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,14.798331982375295,1.769936981746899e-05,3.2988029892564576e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,16.726468435651757,1.9996921134583966e-05,3.727019882345412e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,18.905829836907586,2.259146968470092e-05,4.2105910264688215e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,21.36914933341561,2.5521065916299296e-05,4.7566082522670424e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,24.15342501085948,2.8828542336827824e-05,5.3730546690296354e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,27.300475589964165,3.256208946194559e-05,6.0689120099340786e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,30.85756852716052,3.677589443338372e-05,6.854279657442312e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,34.878129953107454,4.1530847335218365e-05,7.740506286305917e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,39.422547112067946,4.689532014731468e-05,8.740335044664439e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,44.55907535446155,5.294602301429055e-05,9.86806314518598e-05,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,50.36486330526272,5.976894203180285e-05,0.00011139716649380792,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,56.9271116058699,6.746036200611971e-05,0.00012573241089209211,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,64.34438263328994,7.612797656962115e-05,0.00014188708370060124,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,72.72808086810285,8.589208657280854e-05,0.00016008540126677404,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,82.20412614574906,9.688688576255101e-05,0.00018057747347467794,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,92.91484492271181,0.00010926183034295376,0.00020364185632825528,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,105.0211079636667,0.00012318308606072256,0.00022958824902448197,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,118.7047465568134,0.00013883504294796132,0.0002587603171262376,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,134.17128354799115,0.0001564218838179114,0.0002915386159197396,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,151.65302021262917,0.0001761691881238838,0.0003283435796817851,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,171.41252532913143,0.00019832554801171203,0.00036963853367323824,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,193.74657885819826,0.00022316416856273656,0.0004159326766668805,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,218.9906294605915,0.00025098441968068175,0.00046778397334929905,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,247.52383280349636,0.0002821133032703689,0.0005258018888439652,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,279.7747463288545,0.0003169067968349466,0.0005906498929035343,0.001,1000.0
bacteria,Flagella,1.8637968601574688e-06,316.22776601683796,0.00035575103399638157,0.0006630476601602289,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,1.0,1.1996930135312376e-06,2.5504191615981274e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,1.13029417474705,1.355960826977043e-06,2.8826278360323612e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,1.2775649214671148,1.5325768869055762e-06,3.2580947083131553e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,1.4440241885954521,1.732188973819556e-06,3.682448676878422e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,1.632172128563275,1.9577888947954887e-06,4.162050003903288e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,1.8448346490995629,2.212757041284615e-06,4.704085040423983e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,2.085205857248754,2.5009126787659678e-06,5.316673136766872e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,2.356896033596695,2.826570694738029e-06,6.0089872827153005e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,2.6639858572587722,3.1946056206071493e-06,6.791390211203731e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,3.0110876960681163,3.610523842184401e-06,7.675587910118495e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,3.4034148825183075,4.080545023640856e-06,8.674802720926693e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,3.8468600159578585,4.611693891806477e-06,9.803968462288647e-06,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,4.348083467104511,5.211903662521225e-06,1.1079950303429422e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,4.914613414182186,5.8901325391983e-06,1.2521792427636595e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,5.5549589131838335,6.6564948765717965e-06,1.4150996872373157e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,6.2787377005308915,7.522408780332496e-06,1.5991837310332434e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,7.096820647674755,8.500762106312189e-06,1.8071711945967207e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,8.021495037291361,9.606099030980838e-06,2.0421540144431966e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,9.066649113412797,1.0854829587693528e-05,2.307620788325532e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,10.24798067736599,1.2265464799077853e-05,2.6075067618672065e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,11.583232862547103,1.3858880282979136e-05,2.946249868369691e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,13.09246062927559,1.565861146408554e-05,3.3288534876496566e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,14.798331982375295,1.7691183780792136e-05,3.760956644490072e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,16.726468435651757,1.9986481530165268e-05,4.248912421138585e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,18.905829836907586,2.257815923377687e-05,4.7998754092885165e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,21.36914933341561,2.5504099621487473e-05,5.4218990725376536e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,24.15342501085948,2.8806922503268367e-05,6.124043927100434e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,27.300475589964165,3.253454891100765e-05,6.916497472328144e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,30.85756852716052,3.674082491835468e-05,7.810706808142452e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,34.878129953107454,4.1486209457083414e-05,8.81952485744504e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,39.422547112067946,4.683853020756231e-05,9.957371060354948e-05,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,44.55907535446155,5.287381120725561e-05,0.00011240407314933096,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,50.36486330526272,5.967717514776711e-05,0.00012686729795892887,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,56.9271116058699,6.734382236646626e-05,0.00014316577077759564,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,64.34438263328994,7.598008722950822e-05,0.00016152554710612997,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,72.72808086810285,8.57045708965374e-05,0.00018219876033760262,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,82.20412614574906,9.664934730728782e-05,0.00020546618555601095,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,92.91484492271181,0.00010896123660396681,0.000231639946696204,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,105.0211079636667,0.0001228031370912986,0.0002610663481486171,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,118.7047465568134,0.00013835540326410223,0.00029412880429866283,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,134.17128354799115,0.00015581725347538208,0.00033125083207868444,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,151.65302021262917,0.00017540818661545467,0.0003728990626764097,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,171.41252532913143,0.000197369382942604,0.00041958621955124774,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,193.74657885819826,0.00022196506025569387,0.00047187400151235806,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,218.9906294605915,0.0002494837533291925,0.0005303758026608075,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,247.52383280349636,0.00028023948242521376,0.0005957591965213163,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,279.7747463288545,0.00031457277629802467,0.0006687481108405348,0.001,1000.0
bacteria,Flagella,2.125893151691443e-06,316.22776601683796,0.0003528515169674473,0.0007501246234850331,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,1.0,1.1996498556105263e-06,2.908967010644587e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,1.13029417474705,1.3559056956851629e-06,3.287863471034146e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,1.2775649214671148,1.5325064617284428e-06,3.7160932583107164e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,1.4440241885954521,1.7320990139527056e-06,4.200074602763306e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,1.632172128563275,1.9576739843372326e-06,4.747059328520447e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,1.8448346490995629,2.212610263992134e-06,5.36524072858835e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,2.085205857248754,2.50072520295347e-06,6.063875291659147e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,2.356896033596695,2.8263312435636626e-06,6.853420029377315e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,2.6639858572587722,3.1942997962080247e-06,7.745687365209513e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,3.0110876960681163,3.6101332634859106e-06,8.754019782019343e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,3.4034148825183075,4.0800462266903925e-06,9.893486686835838e-06,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,3.8468600159578585,4.611056927534875e-06,1.1181106240017658e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,4.348083467104511,5.211090309129645e-06,1.263609521382651e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,4.914613414182186,5.8890940239069725e-06,1.428015029386317e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,5.5549589131838335,6.6551689729996004e-06,1.613776461705047e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,6.2787377005308915,7.5207161117367445e-06,1.823658375245792e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,7.096820647674755,8.498601439344136e-06,2.0607805776033778e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,8.021495037291361,9.60334128706627e-06,2.328663056589942e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,9.066649113412797,1.0851310226588035e-05,2.631276394840242e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,10.24798067736599,1.2260974137829336e-05,2.9730982851792572e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,11.583232862547103,1.3853151198824905e-05,3.359176816667435e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,13.09246062927559,1.565130378606943e-05,3.795201255959973e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,14.798331982375295,1.7681864495211828e-05,4.287581102327745e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,16.726468435651757,1.9974599701049015e-05,4.8435342453829386e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,18.905829836907586,2.2563014261484182e-05,5.471185099585395e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,21.36914933341561,2.5484801118459265e-05,6.179673625577e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,24.15342501085948,2.8782339642143227e-05,6.979276171008436e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,27.300475589964165,3.250324658098451e-05,7.881539067481613e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,30.85756852716052,3.670098339297863e-05,8.899425899072555e-05,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,34.878129953107454,4.143552351107417e-05,0.00010047479303964106,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,39.422547112067946,4.677408270129373e-05,0.00011341998075094939,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,44.55907535446155,5.2791915064385325e-05,0.0001280123017835842,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,50.36486330526272,5.9573176365434776e-05,0.00014445582096800027,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,56.9271116058699,6.721185520372614e-05,0.0001629784462503498,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,64.34438263328994,7.58127710113997e-05,0.00018383434868624916,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,72.72808086810285,8.549263595425066e-05,0.00020730653738744158,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,82.20412614574906,9.63811754738054e-05,0.0002337095766645687,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,92.91484492271181,0.00010862229945027998,0.0002633924259178226,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,105.0211079636667,0.0001223753128064909,0.00029674137516586083,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,118.7047465568134,0.000137816150882725,0.00033418304064050116,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,134.17128354799115,0.00015513862121894277,0.0003761873759182162,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,151.65302021262917,0.00017455562968016645,0.00042327064508625265,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,171.41252532913143,0.00019630036542903984,0.00047599829611944943,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,193.74657885819826,0.00022062741644314474,0.0005349876658387368,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,218.9906294605915,0.0002478137855228411,0.0006009104435744097,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,247.52383280349636,0.0002781597765161795,0.0006744948201256942,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,279.7747463288545,0.00031198972228458266,0.0007565272529659393,0.001,1000.0
bacteria,Flagella,2.4248467142641e-06,316.22776601683796,0.0003496525301750664,0.0008478537889291387,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,1.0,1.1996006341633136e-06,3.317904136325451e-06,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,1.13029417474705,1.3558428198839757e-06,3.7500451168382537e-06,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,1.2775649214671148,1.5324261454309164e-06,4.2384464477086205e-06,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,1.4440241885954521,1.7319964219209657e-06,4.790426020740259e-06,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,1.632172128563275,1.9575429418767152e-06,5.414251742553868e-06,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,1.8448346490995629,2.212442886373648e-06,6.119264357677547e-06,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,2.085205857248754,2.500511422521949e-06,6.916016010195885e-06,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,2.356896033596695,2.826058206380261e-06,7.816426521802778e-06,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,2.6639858572587722,3.19395109236639e-06,8.83395960187608e-06,0.001,1000.0
bacteria,Flagella,2.765840598808613e-06,3.0110876960681163,3.6096879454472636e-06,9.983821468548093e-06,0.001,1000.0
