scenario,propulsion,L,freq,speed,Re,mu,rho
bacteria,Fin,5.703124619256601e-07,279.7747463288545,4.7365131534648106e-11,2.701292477495788e-11,0.001,1000.0
bacteria,Fin,5.703124619256601e-07,316.22776601683796,6.05120305039713e-11,3.451076509284052e-11,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,1.0,6.90215313645705e-16,4.4899376407554e-16,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,1.13029417474705,8.817948729731643e-16,5.736186829403844e-16,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,1.2775649214671148,1.126550197640047e-15,7.328351076227903e-16,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,1.4440241885954521,1.43924101477674e-15,9.362444267184359e-16,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,1.632172128563275,1.8387238340154477e-15,1.1961130374945307e-15,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,1.8448346490995629,2.3490890706035786e-15,1.5281120588124406e-15,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,2.085205857248754,3.001113794004795e-15,1.952262362409586e-15,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,2.356896033596695,3.834117708551402e-15,2.494141911714871e-15,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,2.6639858572587722,4.89833428922081e-15,3.1864282155676307e-15,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,3.0110876960681163,6.257940061527498e-15,4.070868912981893e-15,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,3.4034148825183075,7.994924703250392e-15,5.200799323116048e-15,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,3.8468600159578585,1.0214035350642108e-14,6.644358778802018e-15,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,4.348083467104511,1.3049093270603013e-14,8.488599701437969e-15,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,4.914613414182186,1.667106381947107e-14,1.0844737210930818e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,5.5549589131838335,2.1298366339289384e-14,1.3854855843210147e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,6.2787377005308915,2.721004571962161e-14,1.7700477817262156e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,7.096820647674755,3.476259992288794e-14,2.261350955252984e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,8.021495037291361,4.4411478240449173e-14,2.88902265555555e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,9.066649113412797,5.673854671045246e-14,3.690914002058584e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,10.24798067736599,7.248717697222311e-14,4.715382257177015e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,11.583232862547103,9.26070745557698e-14,6.024206963069892e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,13.09246062927559,1.183115499319436e-13,7.696315495663172e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,14.798331982375295,1.5115068599713302e-13,9.832542701782037e-14,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,16.726468435651757,1.9310481428510088e-13,1.2561711644589946e-13,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,18.905829836907586,2.467039368962064e-13,1.6048402150657135e-13,0.001,1000.0
