scenario,propulsion,L,freq,speed,Re,mu,rho
fish,Flagella,0.01140624923851321,1.64824313891097,0.0003240691143888028,3.6964130892229323,0.001,1000.0
fish,Flagella,0.01140624923851321,1.8358186910542769,0.0003427922142822734,3.909973433125438,0.001,1000.0
fish,Flagella,0.01140624923851321,2.0447409650077613,0.0003624345041116457,4.1340182865343715,0.001,1000.0
fish,Flagella,0.01140624923851321,2.277439288723997,0.00038303715823076706,4.36901729439195,0.001,1000.0
fish,Flagella,0.01140624923851321,2.536619455757801,0.00040464488212812067,4.615480378642143,0.001,1000.0
fish,Flagella,0.01140624923851321,2.8252951879714354,0.0004273036537143257,4.8739319747929395,0.001,1000.0
fish,Flagella,0.01140624923851321,3.1468231788003393,0.0004510612679216943,5.1449172437546284,0.001,1000.0
fish,Flagella,0.01140624923851321,3.5049421245590535,0.0004759678983407648,5.4290084780060806,0.001,1000.0
fish,Flagella,0.01140624923851321,3.90381619763961,0.0005020760770163714,5.7268048711436865,0.001,1000.0
fish,Flagella,0.01140624923851321,4.348083467104513,0.0005294399952589497,6.038924542760832,0.001,1000.0
fish,Flagella,0.01140624923851321,4.842909829704266,0.0005581169243318706,6.366020743161733,0.001,1000.0
fish,Flagella,0.01140624923851321,5.394049078424108,0.0005881661324349703,6.70876950020564,0.001,1000.0
fish,Flagella,0.01140624923851321,6.007909807031181,0.0006196491100467027,7.067872189615589,0.001,1000.0
fish,Flagella,0.01140624923851321,6.691629928581731,0.0006526305039806149,7.444066189059381,0.001,1000.0
fish,Flagella,0.01140624923851321,7.453159674382296,0.0006871770715507693,7.838112949099699,0.001,1000.0
fish,Flagella,0.01140624923851321,8.301354038508816,0.0007233588129456097,8.25081090933268,0.001,1000.0
fish,Flagella,0.01140624923851321,9.2460757428195,0.0007612482068092804,8.6829867792379,0.001,1000.0
fish,Flagella,0.01140624923851321,10.298309919728695,0.0008009207847479421,9.135502091140616,0.001,1000.0
fish,Flagella,0.01140624923851321,11.470291846261892,0.0008424551077075747,9.609252930771087,0.001,1000.0
fish,Flagella,0.01140624923851321,12.775649214671155,0.0008859329365939146,10.105171883398109,0.001,1000.0
fish,Flagella,0.01140624923851321,14.22956059391979,0.000931439041016347,10.62422585231418,0.001,1000.0
fish,Flagella,0.01140624923851321,15.848931924611133,0.0009790617652196227,11.16742251399372,0.001,1000.0
fish,Flagella,0.013010252169108316,0.1,5.658077146323325e-05,0.7361301046593524,0.001,1000.0
fish,Flagella,0.013010252169108316,0.11138033265330273,6.127105804347003e-05,0.7971519158136174,0.001,1000.0
fish,Flagella,0.013010252169108316,0.12405578501960376,6.626697161666789e-05,0.8621500112159927,0.001,1000.0
fish,Flagella,0.013010252169108316,0.13817374603050078,7.15820633074228e-05,0.9313006944146462,0.001,1000.0
fish,Flagella,0.013010252169108316,0.15389837796830147,7.705851370713039e-05,1.002550695106456,0.001,1000.0
fish,Flagella,0.013010252169108316,0.17141252532913134,8.256603326807294e-05,1.0742049134206155,0.001,1000.0
fish,Flagella,0.013010252169108316,0.19091984092101327,8.845602223690772e-05,1.150835155178422,0.001,1000.0
fish,Flagella,0.013010252169108316,0.21264715391898104,9.479547750622959e-05,1.2333130668470822,0.001,1000.0
fish,Flagella,0.013010252169108316,0.2368471074127418,0.00010155236678376206,1.3212219002265235,0.001,1000.0
fish,Flagella,0.013010252169108316,0.263801096116037,0.00010873120400764917,1.4146203827902764,0.001,1000.0
fish,Flagella,0.013010252169108316,0.2938225383971009,0.00011633132431545754,1.5134998645104243,0.001,1000.0
fish,Flagella,0.013010252169108316,0.3272605206770692,0.00012436466738510445,1.6180156836074893,0.001,1000.0
fish,Flagella,0.013010252169108316,0.36450385657305023,0.00013284395461519142,1.7283333486852208,0.001,1000.0
fish,Flagella,0.013010252169108316,0.4059856079851809,0.0001417879089937304,1.8446964505390133,0.001,1000.0
fish,Flagella,0.013010252169108316,0.45218812069842806,0.0001512127222444711,1.9673156475779034,0.001,1000.0
fish,Flagella,0.013010252169108316,0.5036486330526273,0.00016113671167577813,2.0964292526027735,0.001,1000.0
fish,Flagella,0.013010252169108316,0.5609655228978283,0.0001715835962184646,2.2323458548846844,0.001,1000.0
fish,Flagella,0.013010252169108316,0.6248052654739402,0.00018257438899821972,2.3753388404877134,0.001,1000.0
fish,Flagella,0.013010252169108316,0.695910183120226,0.00019413413216031665,2.52573401403672,0.001,1000.0
fish,Flagella,0.013010252169108316,0.7751070769275159,0.00020628688449488442,2.6838443864581665,0.001,1000.0
fish,Flagella,0.013010252169108316,0.8633168407011585,0.00021906032155394355,2.850030023662759,0.001,1000.0
fish,Flagella,0.013010252169108316,0.9615651690249339,0.0002324821337967076,3.024651185507545,0.001,1000.0
fish,Flagella,0.013010252169108316,1.0709944839382644,0.0002465821289194057,3.2080956776370444,0.001,1000.0
fish,Flagella,0.013010252169108316,1.1928772189089618,0.0002613920291916003,3.400776214777642,0.001,1000.0
fish,Flagella,0.013010252169108316,1.3286306145662679,0.00027694362621871006,3.603106413732695,0.001,1000.0
fish,Flagella,0.013010252169108316,1.4798331982375295,0.0002932717614401186,3.815539570414519,0.001,1000.0
fish,Flagella,0.013010252169108316,1.64824313891097,0.0003104123903502882,4.0385434748729345,0.001,1000.0
fish,Flagella,0.013010252169108316,1.8358186910542769,0.00032840315675429195,4.272607882504545,0.001,1000.0
fish,Flagella,0.013010252169108316,2.0447409650077613,0.0003472831440281404,4.51824127788687,0.001,1000.0
fish,Flagella,0.013010252169108316,2.277439288723997,0.00036709390960963434,4.775984333765197,0.001,1000.0
fish,Flagella,0.013010252169108316,2.536619455757801,0.0003878782606846633,5.046393982422601,0.001,1000.0
fish,Flagella,0.013010252169108316,2.8252951879714354,0.00040968151359503923,5.330059800893437,0.001,1000.0
fish,Flagella,0.013010252169108316,3.1468231788003393,0.0004325504589017009,5.627590546174652,0.001,1000.0
fish,Flagella,0.013010252169108316,3.5049421245590535,0.0004565342436735915,5.939625634026568,0.001,1000.0
fish,Flagella,0.013010252169108316,3.90381619763961,0.0004816841635284449,6.266832433371076,0.001,1000.0
fish,Flagella,0.013010252169108316,4.348083467104513,0.0005080539024270008,6.609909386074832,0.001,1000.0
fish,Flagella,0.013010252169108316,4.842909829704266,0.0005356990666355773,6.96957994368482,0.001,1000.0
fish,Flagella,0.013010252169108316,5.394049078424108,0.0005646779931761417,7.346603085567628,0.001,1000.0
fish,Flagella,0.013010252169108316,6.007909807031181,0.000595051003000266,7.74176360251429,0.001,1000.0
fish,Flagella,0.013010252169108316,6.691629928581731,0.0006268815763199748,8.155887388090994,0.001,1000.0
fish,Flagella,0.013010252169108316,7.453159674382296,0.0006602352381210894,8.589826938886649,0.001,1000.0
fish,Flagella,0.013010252169108316,8.301354038508816,0.0006951807560946501,9.044476939902781,0.001,1000.0
fish,Flagella,0.013010252169108316,9.2460757428195,0.0007317893126014171,9.520763491602871,0.001,1000.0
fish,Flagella,0.013010252169108316,10.298309919728695,0.0007701351097440301,10.019651982053738,0.001,1000.0
fish,Flagella,0.013010252169108316,11.470291846261892,0.0008102953328581491,10.542146611936078,0.001,1000.0
