scenario,mu,propulsion,speed,Re,eff,L,freq
fish,1.8e-05,Flagella,2.494436232241377e-06,13.857979068007651,0.06535446886233545,0.1,8.538461538461538
fish,1.8e-05,Fin,0.2980890138932705,1656050.0771848364,0.9999993825602109,0.1,8.782051282051281
fish,1.8e-05,Flagella,2.5303178699568216e-06,14.057321499760121,0.06440282466370166,0.1,8.782051282051281
fish,1.8e-05,Fin,0.30647613447593763,1702645.1915329867,0.9999994008842327,0.1,9.025641025641026
fish,1.8e-05,Flagella,2.5656844673210225e-06,14.253802596227903,0.06349049183232884,0.1,9.025641025641026
fish,1.8e-05,Fin,0.31484910263711147,1749161.6813172859,0.9999994181629833,0.1,9.269230769230768
fish,1.8e-05,Flagella,2.600557016428373e-06,14.447538980157626,0.06261485124955982,0.1,9.269230769230768
fish,1.8e-05,Fin,0.32320986368032234,1795610.3537795683,0.9999994344860187,0.1,9.512820512820513
fish,1.8e-05,Flagella,2.634955127780051e-06,14.638639598778061,0.06177352119556419,0.1,9.512820512820513
fish,1.8e-05,Fin,0.33156010911188194,1842000.606177122,0.9999994499325732,0.1,9.756410256410255
fish,1.8e-05,Flagella,2.6688971553529543e-06,14.827206418627524,0.06096433038534571,0.1,9.756410256410255
fish,1.8e-05,Fin,0.33990130669538743,1888340.5927521524,0.999999464573043,0.1,10.0
fish,1.8e-05,Flagella,2.702400305556874e-06,15.013335030871522,0.06018529470037804,0.1,10.0
fish,0.001,Fin,0.0029674251943008633,296.7425194300863,0.9928321043243603,0.1,0.5
fish,0.001,Flagella,2.9382591367003934e-05,2.9382591367003936,0.28417712858071864,0.1,0.5
fish,0.001,Fin,0.0067613010477786985,676.13010477787,0.9970561113862496,0.1,0.7435897435897436
fish,0.001,Flagella,3.713810214306177e-05,3.713810214306177,0.23273927127778113,0.1,0.7435897435897436
fish,0.001,Fin,0.011928938574311538,1192.8938574311537,0.9984085301300766,0.1,0.9871794871794872
fish,0.001,Flagella,4.3678803957322825e-05,4.367880395732283,0.20146444536002098,0.1,0.9871794871794872
fish,0.001,Fin,0.018366047139478713,1836.6047139478715,0.9990032758017675,0.1,1.2307692307692308
fish,0.001,Flagella,4.9432717141254547e-05,4.943271714125455,0.1799334319638852,0.1,1.2307692307692308
fish,0.001,Fin,0.025759824571722465,2575.9824571722465,0.999309467848385,0.1,1.4743589743589745
fish,0.001,Flagella,5.4624335969216095e-05,5.462433596921609,0.16397034955160206,0.1,1.4743589743589745
fish,0.001,Fin,0.03394143286215621,3394.1432862156207,0.9994880775885525,0.1,1.7179487179487178
fish,0.001,Flagella,5.938861102964316e-05,5.938861102964316,0.1515360495205505,0.1,1.7179487179487178
fish,0.001,Fin,0.042742921745953046,4274.292174595305,0.999601402806307,0.1,1.9615384615384615
fish,0.001,Flagella,6.381408218432187e-05,6.381408218432187,0.1415021287565838,0.1,1.9615384615384615
fish,0.001,Fin,0.05200152041745842,5200.152041745841,0.9996778078168381,0.1,2.2051282051282053
fish,0.001,Flagella,6.796251467663432e-05,6.796251467663432,0.13318738161562976,0.1,2.2051282051282053
fish,0.001,Fin,0.061578099702111935,6157.809970211193,0.9997318151099348,0.1,2.448717948717949
fish,0.001,Flagella,7.187900811974922e-05,7.187900811974922,0.12615324407143808,0.1,2.448717948717949
fish,0.001,Fin,0.0713558449794696,7135.584497946961,0.9997714607177194,0.1,2.692307692307692
fish,0.001,Flagella,7.559766406058708e-05,7.559766406058707,0.12010303208007861,0.1,2.692307692307692
fish,0.001,Fin,0.08124058432490296,8124.058432490296,0.9998014820698454,0.1,2.9358974358974357
fish,0.001,Flagella,7.914501021642676e-05,7.9145010216426765,0.11482795570617292,0.1,2.9358974358974357
fish,0.001,Fin,0.09115941374012099,9115.941374012098,0.999824816928358,0.1,3.1794871794871793
fish,0.001,Flagella,8.254215952664954e-05,8.254215952664953,0.11017628413300815,0.1,3.1794871794871793
fish,0.001,Fin,0.10105723381410658,10105.723381410658,0.9998433623161642,0.1,3.423076923076923
fish,0.001,Flagella,8.58062334435927e-05,8.580623344359271,0.10603477429295034,0.1,3.423076923076923
fish,0.001,Fin,0.11089555454600472,11089.555454600471,0.999858389037864,0.1,3.6666666666666665
fish,0.001,Flagella,8.895134841042633e-05,8.895134841042633,0.10231697162017632,0.1,3.6666666666666665
fish,0.001,Fin,0.12064777864062019,12064.77786406202,0.9998707713913888,0.1,3.91025641025641
fish,0.001,Flagella,9.198929688221326e-05,9.198929688221327,0.0989555954437251,0.1,3.91025641025641
fish,0.001,Fin,0.13029810145271822,13029.810145271822,0.9998811280979876,0.1,4.153846153846153
fish,0.001,Flagella,9.493005927805947e-05,9.49300592780595,0.09589739181137523,0.1,4.153846153846153
fish,0.001,Fin,0.13983805121285622,13983.80512128562,0.9998899057243443,0.1,4.397435897435898
fish,0.001,Flagella,9.778216073752986e-05,9.778216073752986,0.09309959942841808,0.1,4.397435897435898
fish,0.001,Fin,0.14926509247990558,14926.509247990558,0.999897433399333,0.1,4.6410256410256405
fish,0.001,Flagella,0.00010055295643210847,10.055295643210847,0.09052743085177876,0.1,4.6410256410256405
fish,0.001,Fin,0.15858070378037326,15858.070378037326,0.9999039577058255,0.1,4.884615384615384
fish,0.001,Flagella,0.00010324884302642997,10.324884302642996,0.08815226080590356,0.1,4.884615384615384
fish,0.001,Fin,0.16778928459526224,16778.928459526225,0.9999096663837249,0.1,5.128205128205128
fish,0.001,Flagella,0.00010587542453160342,10.587542453160342,0.08595029197347359,0.1,5.128205128205128
fish,0.001,Fin,0.17689713507480792,17689.713507480792,0.9999147043667582,0.1,5.371794871794871
fish,0.001,Flagella,0.00010843764303725777,10.843764303725777,0.08390155740359447,0.1,5.371794871794871
fish,0.001,Fin,0.18591145731881453,18591.145731881454,0.9999191848577944,0.1,5.615384615384615
fish,0.001,Flagella,0.00011093988437618661,11.093988437618663,0.08198916258713196,0.1,5.615384615384615
fish,0.001,Fin,0.19484016362797696,19484.016362797694,0.9999231974733708,0.1,5.858974358974359
fish,0.001,Flagella,0.00011338605661118791,11.338605661118791,0.08019870777394078,0.1,5.858974358974359
fish,0.001,Fin,0.20369115451736677,20369.115451736678,0.9999268137951637,0.1,6.102564102564102
fish,0.001,Flagella,0.0001157796684127493,11.57796684127493,0.0785178277355974,0.1,6.102564102564102
fish,0.001,Fin,0.21247218249911945,21247.218249911944,0.9999300916254431,0.1,6.346153846153846
fish,0.001,Flagella,0.000118123874044213,11.812387404421301,0.07693584384606919,0.1,6.346153846153846
fish,0.001,Fin,0.22119068332285585,22119.068332285584,0.9999330780805753,0.1,6.589743589743589
fish,0.001,Flagella,0.00012042153113992607,12.042153113992606,0.07544347318568097,0.1,6.589743589743589
fish,0.001,Fin,0.22985360363859975,22985.360363859974,0.9999358118845924,0.1,6.833333333333333
fish,0.001,Flagella,0.0001226752286123133,12.267522861231331,0.07403260899830703,0.1,6.833333333333333
fish,0.001,Fin,0.23846735840505237,23846.73584050524,0.999938325131579,0.1,7.076923076923077
fish,0.001,Flagella,0.00012488733014821049,12.48873301482105,0.07269613007244762,0.1,7.076923076923077
fish,0.001,Fin,0.24703780406939227,24703.78040693923,0.9999406446265489,0.1,7.32051282051282
fish,0.001,Flagella,0.00012705999133046355,12.705999133046356,0.07142775769372126,0.1,7.32051282051282
fish,0.001,Fin,0.2555702378706145,25557.023787061455,0.9999427929206095,0.1,7.564102564102564
fish,0.001,Flagella,0.0001291951934362079,12.919519343620788,0.07022192652839626,0.1,7.564102564102564
fish,0.001,Fin,0.26406940977770255,26406.940977770257,0.9999447891159496,0.1,7.8076923076923075
fish,0.001,Flagella,0.00013129475482959727,13.129475482959727,0.06907368818655794,0.1,7.8076923076923075
fish,0.001,Fin,0.27253957222883823,27253.957222883822,0.9999466495036569,0.1,8.051282051282051
fish,0.001,Flagella,0.00013336035200160062,13.336035200160063,0.06797862440604575,0.1,8.051282051282051
fish,0.001,Fin,0.2809844816355826,28098.44816355826,0.9999483880566022,0.1,8.294871794871796
fish,0.001,Flagella,0.00013539353815583422,13.539353815583421,0.06693277446718186,0.1,8.294871794871796
fish,0.001,Fin,0.28940745806341234,28940.745806341234,0.999950016833603,0.1,8.538461538461538
fish,0.001,Flagella,0.00013739574905492432,13.739574905492434,0.06593257942255744,0.1,8.538461538461538
fish,0.001,Fin,0.2978114306746163,29781.14306746163,0.9999515463003423,0.1,8.782051282051281
fish,0.001,Flagella,0.00013936831909764738,13.93683190976474,0.06497482916919771,0.1,8.782051282051281
fish,0.001,Fin,0.30619895613783144,30619.89561378314,0.999952985584008,0.1,9.025641025641026
fish,0.001,Flagella,0.00014131248890783272,14.131248890783272,0.06405662077223957,0.1,9.025641025641026
fish,0.001,Fin,0.31457227809268684,31457.227809268683,0.9999543426874751,0.1,9.269230769230768
fish,0.001,Flagella,0.00014322941872562468,14.32294187256247,0.06317531967252055,0.1,9.269230769230768
fish,0.001,Fin,0.32293334466562257,32293.334466562257,0.9999556246579915,0.1,9.512820512820513
fish,0.001,Flagella,0.00014512018918022318,14.512018918022319,0.06232853155171474,0.1,9.512820512820513
fish,0.001,Fin,0.3312838550626696,33128.38550626696,0.9999568377307542,0.1,9.756410256410255
fish,0.001,Flagella,0.00014698581268826443,14.698581268826445,0.06151407309538508,0.1,9.756410256410255
fish,0.001,Fin,0.339625283218808,33962.5283218808,0.9999579874446485,0.1,10.0
fish,0.001,Flagella,0.00014882723727592485,14.882723727592484,0.06072994959410183,0.1,10.0
fish,10.0,Fin,1.0599095457009054e-06,1.0599095457009054e-05,0.02,0.1,0.5
fish,10.0,Flagella,0.0057419383671718826,0.057419383671718824,1.1483876734343725,0.1,0.5
fish,10.0,Fin,2.3412083274427504e-06,2.3412083274427507e-05,0.02,0.1,0.7435897435897436
fish,10.0,Flagella,0.00835836217216524,0.0835836217216524,1.1240556024636041,0.1,0.7435897435897436
fish,10.0,Fin,4.119039029599967e-06,4.119039029599967e-05,0.02,0.1,0.9871794871794872
fish,10.0,Flagella,0.010869411485201316,0.10869411485201315,1.1010572673320775,0.1,0.9871794871794872
fish,10.0,Fin,6.38817199723592e-06,6.38817199723592e-05,0.02,0.1,1.2307692307692308
fish,10.0,Flagella,0.013284828052658064,0.13284828052658065,1.0793922792784656,0.1,1.2307692307692308
fish,10.0,Fin,9.142038397537884e-06,9.142038397537885e-05,0.02,0.1,1.4743589743589745
fish,10.0,Flagella,0.015613350167490119,0.1561335016749012,1.058992446142803,0.1,1.4743589743589745
fish,10.0,Fin,1.2372822353821108e-05,0.00012372822353821109,0.02,0.1,1.7179487179487178
fish,10.0,Flagella,0.01786268783115354,0.1786268783115354,1.0397683961417767,0.1,1.7179487179487178
fish,10.0,Fin,1.6071566944318087e-05,0.0001607156694431809,0.02,0.1,1.9615384615384615
fish,10.0,Flagella,0.02003961206378097,0.20039612063780968,1.0216272816829497,0.1,1.9615384615384615
fish,10.0,Fin,2.022829087644766e-05,0.00020228290876447662,0.02,0.1,2.2051282051282053
fish,10.0,Flagella,0.022150070435600994,0.22150070435600994,1.004479938358651,0.1,2.2051282051282053
fish,10.0,Fin,2.4832112533540397e-05,0.00024832112533540397,0.02,0.1,2.448717948717949
fish,10.0,Flagella,0.024199299821357607,0.2419929982135761,0.9882436576261223,0.1,2.448717948717949
fish,10.0,Fin,2.9871378131458094e-05,0.000298713781314581,0.02,0.1,2.692307692307692
fish,10.0,Flagella,0.026191927210659004,0.26191927210659005,0.9728430106816197,0.1,2.692307692307692
fish,10.0,Fin,3.533379089850567e-05,0.0003533379089850567,0.02,0.1,2.9358974358974357
fish,10.0,Flagella,0.028132056652639542,0.2813205665263954,0.958209789915239,0.1,2.9358974358974357
fish,10.0,Fin,4.120653847761515e-05,0.00041206538477615146,0.02,0.1,3.1794871794871793
fish,10.0,Flagella,0.030023343059495437,0.30023343059495444,0.9442825639680053,0.1,3.1794871794871793
fish,10.0,Fin,4.747641611525394e-05,0.0004747641611525394,0.02,0.1,3.423076923076923
fish,10.0,Flagella,0.03186905444704883,0.3186905444704883,0.9310060849699616,0.1,3.423076923076923
fish,10.0,Fin,5.4129943616301405e-05,0.0005412994361630141,0.02,0.1,3.6666666666666665
fish,10.0,Flagella,0.03367212433426642,0.33672124334266423,0.9183306636618086,0.1,3.6666666666666665
fish,10.0,Fin,6.115347447942568e-05,0.0006115347447942568,0.02,0.1,3.91025641025641
fish,10.0,Flagella,0.035435195898631096,0.35435195898631094,0.9062115672436778,0.1,3.91025641025641
fish,10.0,Fin,6.853329605818094e-05,0.0006853329605818095,0.02,0.1,4.153846153846153
fish,10.0,Flagella,0.03716065927420572,0.3716065927420572,0.8946084640086549,0.1,4.153846153846153
fish,10.0,Fin,7.625571999898716e-05,0.0007625571999898716,0.02,0.1,4.397435897435898
fish,10.0,Flagella,0.03885068315973504,0.38850683159735044,0.8834849231659841,0.1,4.397435897435898
fish,10.0,Fin,8.430716257345791e-05,0.0008430716257345792,0.02,0.1,4.6410256410256405
fish,10.0,Flagella,0.040507241704110804,0.4050724170411081,0.872807970420069,0.1,4.6410256410256405
fish,10.0,Fin,9.267421483987506e-05,0.0009267421483987506,0.02,0.1,4.884615384615384
fish,10.0,Flagella,0.04213213746476184,0.42132137464761843,0.8625476961289809,0.1,4.884615384615384
fish,10.0,Fin,0.00010134370283208444,0.0010134370283208444,0.02,0.1,5.128205128205128
fish,10.0,Flagella,0.04372702109130703,0.4372702109130703,0.8526769112804905,0.1,5.128205128205128
fish,10.0,Fin,0.00011030273818316106,0.0011030273818316105,0.02,0.1,5.371794871794871
fish,10.0,Flagella,0.04529340826923444,0.45293408269234436,0.8431708460621201,0.1,5.371794871794871
fish,10.0,Fin,0.00011953875974812865,0.0011953875974812865,0.02,0.1,5.615384615384615
fish,10.0,Flagella,0.04683269436256458,0.46832694362564575,0.834006885908685,0.1,5.615384615384615
fish,10.0,Fin,0.00012903956689937904,0.0012903956689937904,0.02,0.1,5.858974358974359
fish,10.0,Flagella,0.04834616711670667,0.4834616711670667,0.8251643402851446,0.1,5.858974358974359
fish,10.0,Fin,0.00013879334523614952,0.0013879334523614953,0.02,0.1,6.102564102564102
fish,10.0,Flagella,0.04983501771960889,0.49835017719608893,0.8166242399431766,0.1,6.102564102564102
fish,10.0,Fin,0.00014878868548190877,0.0014878868548190878,0.02,0.1,6.346153846153846
fish,10.0,Flagella,0.05130035046809323,0.5130035046809324,0.8083691588911703,0.1,6.346153846153846
fish,10.0,Fin,0.00015901459634747045,0.0015901459634747046,0.02,0.1,6.589743589743589
fish,10.0,Flagella,0.05274319124456462,0.5274319124456462,0.8003830577968953,0.1,6.589743589743589
fish,10.0,Fin,0.00016946051211928773,0.0016946051211928774,0.02,0.1,6.833333333333333
fish,10.0,Flagella,0.05416449497529808,0.5416449497529807,0.7926511459799691,0.1,6.833333333333333
fish,10.0,Fin,0.0001801162956975375,0.0018011629569753748,0.02,0.1,7.076923076923077
fish,10.0,Flagella,0.05556515221366353,0.5556515221366354,0.7851597595408968,0.1,7.076923076923077
fish,10.0,Fin,0.00019097223776211547,0.001909722377621155,0.02,0.1,7.32051282051282
fish,10.0,Flagella,0.05694599496880188,0.5694599496880188,0.7778962535142873,0.1,7.32051282051282
fish,10.0,Fin,0.00020201905269084762,0.0020201905269084763,0.02,0.1,7.564102564102564
fish,10.0,Flagella,0.05830780188143111,0.5830780188143112,0.7708489062290843,0.1,7.564102564102564
fish,10.0,Fin,0.0002132478717965049,0.002132478717965049,0.02,0.1,7.8076923076923075
fish,10.0,Flagella,0.05965130283287805,0.5965130283287805,0.7640068343127292,0.1,7.8076923076923075
fish,10.0,Fin,0.00022465023439025895,0.0022465023439025896,0.02,0.1,8.051282051282051
fish,10.0,Flagella,0.060977183060524326,0.6097718306052433,0.7573599169937707,0.1,8.051282051282051
fish,10.0,Fin,0.0002362180771210352,0.0023621807712103523,0.02,0.1,8.294871794871796
fish,10.0,Flagella,0.06228608684203618,0.6228608684203618,0.7508987285438712,0.1,8.294871794871796
fish,10.0,Fin,0.00024794372198451946,0.0024794372198451947,0.02,0.1,8.538461538461538
fish,10.0,Flagella,0.06357862080180066,0.6357862080180066,0.7446144778589229,0.1,8.538461538461538
fish,10.0,Fin,0.00025981986334303877,0.0025981986334303875,0.02,0.1,8.782051282051281
fish,10.0,Flagella,0.06485535688536927,0.6485535688536926,0.7384989543151571,0.1,8.782051282051281
fish,10.0,Fin,0.000271839554249158,0.0027183955424915796,0.02,0.1,9.025641025641026
fish,10.0,Flagella,0.06611683504140584,0.6611683504140584,0.7325444791519368,0.1,9.025641025641026
fish,10.0,Fin,0.0002839961923215993,0.002839961923215993,0.02,0.1,9.269230769230768
fish,10.0,Flagella,0.06736356564520342,0.6736356564520343,0.7267438617324813,0.1,9.269230769230768
fish,10.0,Fin,0.0002962835053825493,0.0029628350538254927,0.02,0.1,9.512820512820513
fish,10.0,Flagella,0.06859603169332838,0.685960316933284,0.7210903601185503,0.1,9.512820512820513
fish,10.0,Fin,0.0003086955370299694,0.003086955370299694,0.02,0.1,9.756410256410255
fish,10.0,Flagella,0.0698146907950385,0.698146907950385,0.7155776454682055,0.1,9.756410256410255
fish,10.0,Fin,0.00032122663228757275,0.003212266322875728,0.02,0.1,10.0
fish,10.0,Flagella,0.07101997698283172,0.7101997698283172,0.7101997698283107,0.1,10.0
