scenario,propulsion,L,freq,speed,Re,mu,rho
fish,Fin,0.013010252169108316,3.1468231788003393,0.006991745970036856,90.96437817252634,0.001,1000.0
fish,Fin,0.013010252169108316,3.5049421245590535,0.008293676327132566,107.90282042495876,0.001,1000.0
fish,Fin,0.013010252169108316,3.90381619763961,0.009757771676931789,126.95107012546549,0.001,1000.0
fish,Fin,0.013010252169108316,4.348083467104513,0.011400717845690935,148.32621408129236,0.001,1000.0
fish,Fin,0.013010252169108316,4.842909829704266,0.013241917407514053,172.28068467426286,0.001,1000.0
fish,Fin,0.013010252169108316,5.394049078424108,0.015304294571840002,199.112731649954,0.001,1000.0
fish,Fin,0.013010252169108316,6.007909807031181,0.017614669002851243,229.1712856024704,0.001,1000.0
fish,Fin,0.013010252169108316,6.691629928581731,0.02020442446897666,262.8646572730887,0.001,1000.0
fish,Fin,0.013010252169108316,7.453159674382296,0.02310969239013294,300.662925546153,0.001,1000.0
fish,Fin,0.013010252169108316,8.301354038508816,0.026371575612856864,343.10084881997494,0.001,1000.0
fish,Fin,0.013010252169108316,9.2460757428195,0.03003612791934237,390.7775984142389,0.001,1000.0
fish,Fin,0.013010252169108316,10.298309919728695,0.03415462527042139,444.3602875095815,0.001,1000.0
fish,Fin,0.013010252169108316,11.470291846261892,0.03878372544133387,504.5860480492154,0.001,1000.0
fish,Fin,0.013010252169108316,12.775649214671155,0.04398600837082609,572.2690608169567,0.001,1000.0
fish,Fin,0.013010252169108316,14.22956059391979,0.04983062893167302,648.3090481463305,0.001,1000.0
fish,Fin,0.013010252169108316,15.848931924611133,0.056394191301860554,733.7026497101406,0.001,1000.0
fish,Fin,0.014839817889675654,0.1,3.290959858001741e-07,0.004883724497497868,0.001,1000.0
fish,Fin,0.014839817889675654,0.11138033265330273,4.038022389465924e-07,0.005992351689410725,0.001,1000.0
fish,Fin,0.014839817889675654,0.12405578501960376,4.942841856434616e-07,0.007335087300695603,0.001,1000.0
fish,Fin,0.014839817889675654,0.13817374603050078,6.033224433334005e-07,0.008953195187821825,0.001,1000.0
fish,Fin,0.014839817889675654,0.15389837796830147,7.35568122439017e-07,0.010915696982445657,0.001,1000.0
fish,Fin,0.014839817889675654,0.17141252532913134,9.022333632359208e-07,0.01338897880441065,0.001,1000.0
fish,Fin,0.014839817889675654,0.19091984092101327,1.1120292518007884e-06,0.01650231158471597,0.001,1000.0
fish,Fin,0.014839817889675654,0.21264715391898104,1.3742578757424103e-06,0.02039373660946988,0.001,1000.0
fish,Fin,0.014839817889675654,0.2368471074127418,1.7009062474083207e-06,0.02524113895895108,0.001,1000.0
fish,Fin,0.014839817889675654,0.263801096116037,2.1070797019155317e-06,0.03126867905545855,0.001,1000.0
fish,Fin,0.014839817889675654,0.2938225383971009,2.6116512175953726e-06,0.038756428460465016,0.001,1000.0
fish,Fin,0.014839817889675654,0.3272605206770692,3.2381143725569996e-06,0.048053027594687214,0.001,1000.0
fish,Fin,0.014839817889675654,0.36450385657305023,4.015666230234779e-06,0.059591755562404466,0.001,1000.0
fish,Fin,0.014839817889675654,0.4059856079851809,4.980561761857008e-06,0.07391062953424013,0.001,1000.0
fish,Fin,0.014839817889675654,0.45218812069842806,6.211280420123931e-06,0.09217427029634723,0.001,1000.0
fish,Fin,0.014839817889675654,0.5036486330526273,8.24452451643727e-06,0.12234724241089531,0.001,1000.0
fish,Fin,0.014839817889675654,0.5609655228978283,1.2143242136140286e-05,0.1802035018905578,0.001,1000.0
fish,Fin,0.014839817889675654,0.6248052654739402,2.0225547828087914e-05,0.3001434464877496,0.001,1000.0
fish,Fin,0.014839817889675654,0.695910183120226,3.860540300221109e-05,0.5728971501103503,0.001,1000.0
fish,Fin,0.014839817889675654,0.7751070769275159,8.228473036145525e-05,1.2210904136650609,0.001,1000.0
fish,Fin,0.014839817889675654,0.8633168407011585,0.000178044830931232,2.6421528672175736,0.001,1000.0
fish,Fin,0.014839817889675654,0.9615651690249339,0.000352289007333021,5.227904713356642,0.001,1000.0
fish,Fin,0.014839817889675654,1.0709944839382644,0.0006132561760259608,9.100609971944134,0.001,1000.0
fish,Fin,0.014839817889675654,1.1928772189089618,0.0009579531102426862,14.215849702849848,0.001,1000.0
fish,Fin,0.014839817889675654,1.3286306145662679,0.001384857437418153,20.551032174448288,0.001,1000.0
fish,Fin,0.014839817889675654,1.4798331982375295,0.001897165972516607,28.153597538635857,0.001,1000.0
fish,Fin,0.014839817889675654,1.64824313891097,0.0025017809536050407,37.125973751357904,0.001,1000.0
fish,Fin,0.014839817889675654,1.8358186910542769,0.0032079642774935587,47.60560567458935,0.001,1000.0
fish,Fin,0.014839817889675654,2.0447409650077613,0.004026439617623513,59.75163066930821,0.001,1000.0
fish,Fin,0.014839817889675654,2.277439288723997,0.0049688159920842885,73.7363244498389,0.001,1000.0
fish,Fin,0.014839817889675654,2.536619455757801,0.0060472459372532174,89.74002844291871,0.001,1000.0
