scenario,rho,mu,propulsion,speed,Re,eff,L,freq
bacteria,900.0,0.00012022644346174131,Flagella,8.966254322542579e-05,0.0033560124785926384,1.1975340461811936,5e-06,100.0
bacteria,900.0,0.00018197008586099826,Fin,2.623862692633384e-10,6.488639086464767e-09,0.02,5e-06,100.0
bacteria,900.0,0.00018197008586099826,Flagella,9.67034315183027e-05,0.002391411971771957,1.198292059027323,5e-06,100.0
bacteria,900.0,0.0002754228703338166,Fin,1.7335695233302284e-10,2.832394726527621e-09,0.02,5e-06,100.0
bacteria,900.0,0.0002754228703338166,Flagella,0.00010266333670317834,0.0016773662063879074,1.1988373786527127,5e-06,100.0
bacteria,900.0,0.0004168693834703355,Fin,1.1453582085301304e-10,1.23638533861107e-09,0.02,5e-06,100.0
bacteria,900.0,0.0004168693834703355,Flagella,0.00010745730368237348,0.001159974528580583,1.1992207720052381,5e-06,100.0
bacteria,900.0,0.000630957344480193,Fin,7.567307167177505e-11,5.397018126534822e-10,0.02,5e-06,100.0
bacteria,900.0,0.000630957344480193,Flagella,0.00011113905961815137,0.0007926459255240212,1.199484518954419,5e-06,100.0
bacteria,900.0,0.0009549925860214359,Fin,4.999670416461759e-11,2.355883930765187e-10,0.02,5e-06,100.0
bacteria,900.0,0.0009549925860214359,Flagella,0.00011385771259490786,0.0005365064757325613,1.199662526068341,5e-06,100.0
bacteria,900.0,0.001445439770745928,Fin,3.303249530204425e-11,1.0283806483509815e-10,0.02,5e-06,100.0
bacteria,900.0,0.001445439770745928,Flagella,0.00011580311364853614,0.00036052281247906206,1.199780800711764,5e-06,100.0
bacteria,900.0,0.002187761623949552,Fin,2.1824353343869463e-11,4.489044371759088e-11,0.02,5e-06,100.0
bacteria,900.0,0.002187761623949552,Flagella,0.00011716233899142224,0.0002409908463928507,1.199858441153131,5e-06,100.0
bacteria,900.0,0.003311311214825911,Fin,1.4419207297770574e-11,1.9595389448581002e-11,0.02,5e-06,100.0
bacteria,900.0,0.003311311214825911,Flagella,0.00011809558708887261,0.00016048933713041713,1.1999089533786442,5e-06,100.0
bacteria,900.0,0.005011872336272719,Fin,9.526675797619463e-12,8.5536977426623e-12,0.02,5e-06,100.0
bacteria,900.0,0.005011872336272719,Flagella,0.00011872848518231989,0.00010660251248893083,1.1999416066476383,5e-06,100.0
bacteria,900.0,0.007585775750291836,Fin,6.2942122838133956e-12,3.733824490668686e-12,0.02,5e-06,100.0
bacteria,900.0,0.007585775750291836,Flagella,0.00011915403346947345,7.068402339628909e-05,1.1999626211842496,5e-06,100.0
bacteria,900.0,0.01148153621496883,Fin,4.7069502074688815e-12,1.844812012698727e-12,0.02,5e-06,100.0
bacteria,900.0,0.01148153621496883,Flagella,0.0001358248803017697,5.323433640884293e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.017378008287493744,Fin,4.7069502074688815e-12,1.2188552095957557e-12,0.02,5e-06,100.0
bacteria,900.0,0.017378008287493744,Flagella,0.00020557927539824488,5.3234336408842907e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.026302679918953815,Fin,4.7069502074688815e-12,8.052896510498407e-13,0.02,5e-06,100.0
bacteria,900.0,0.026302679918953815,Flagella,0.0003111568247243788,5.323433640884292e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.03981071705534969,Fin,4.7069502074688815e-12,5.320495961969534e-13,0.02,5e-06,100.0
bacteria,900.0,0.03981071705534969,Flagella,0.0004709549120892767,5.3234336408842907e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.060255958607435746,Fin,4.7069502074688815e-12,3.515216822224142e-13,0.02,5e-06,100.0
bacteria,900.0,0.060255958607435746,Flagella,0.0007128191046990115,5.323433640884297e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.09120108393559097,Fin,4.7069502074688815e-12,2.3224807227695716e-13,0.02,5e-06,100.0
bacteria,900.0,0.09120108393559097,Flagella,0.001078895374017415,5.3234336408842907e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.13803842646028838,Fin,4.7069502074688815e-12,1.534447796657803e-13,0.02,5e-06,100.0
bacteria,900.0,0.13803842646028838,Flagella,0.0016329742292298427,5.323433640884275e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.2089296130854041,Fin,4.7069502074688815e-12,1.0137996055615011e-13,0.02,5e-06,100.0
bacteria,900.0,0.2089296130854041,Flagella,0.00247160651305728,5.323433640884278e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.31622776601683794,Fin,4.7069502074688815e-12,6.698107569871693e-14,0.02,5e-06,100.0
bacteria,900.0,0.31622776601683794,Flagella,0.003740927839546033,5.323433640884271e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.47863009232263803,Fin,4.7069502074688815e-12,4.425395785464312e-14,0.02,5e-06,100.0
bacteria,900.0,0.47863009232263803,Flagella,0.005662123411133063,5.323433640884277e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,0.7244359600749891,Fin,4.7069502074688815e-12,2.923830000296702e-14,0.02,5e-06,100.0
bacteria,900.0,0.7244359600749891,Flagella,0.008569970578954445,5.323433640884283e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,1.096478196143185,Fin,4.7069502074688815e-12,1.9317553242840756e-14,0.02,5e-06,100.0
bacteria,900.0,1.096478196143185,Flagella,0.012971175368543902,5.323433640884292e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,1.6595869074375598,Fin,4.7069502074688815e-12,1.2762980859082786e-14,0.02,5e-06,100.0
bacteria,900.0,1.6595869074375598,Flagella,0.019632668384498234,5.323433640884277e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,2.511886431509577,Fin,4.7069502074688815e-12,8.432417830642362e-15,0.02,5e-06,100.0
bacteria,900.0,2.511886431509577,Flagella,0.029715246070175207,5.323433640884278e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,3.801893963205613,Fin,4.7069502074688815e-12,5.571243211567826e-15,0.02,5e-06,100.0
bacteria,900.0,3.801893963205613,Flagella,0.044975844939563615,5.323433640884282e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,5.754399373371567,Fin,4.7069502074688815e-12,3.680883887139662e-15,0.02,5e-06,100.0
bacteria,900.0,5.754399373371567,Flagella,0.06807369601619936,5.323433640884296e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,8.709635899560796,Fin,4.7069502074688815e-12,2.431935867109908e-15,0.02,5e-06,100.0
bacteria,900.0,8.709635899560796,Flagella,0.10303370832794519,5.323433640884277e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,13.182567385564074,Fin,4.7069502074688815e-12,1.6067640933741858e-15,0.02,5e-06,100.0
bacteria,900.0,13.182567385564074,Flagella,0.15594782820785727,5.3234336408842846e-05,1.199972524661232,5e-06,100.0
bacteria,900.0,19.952623149688797,Fin,4.7069502074688815e-12,1.06157850898619e-15,0.02,5e-06,100.0
bacteria,900.0,19.952623149688797,Flagella,0.23603658955319926,5.323433640884273e-05,1.199972524661232,5e-06,100.0
bacteria,1100.0,1e-05,Fin,4.707116839211203e-09,2.5889142615661613e-06,0.02,5e-06,100.0
bacteria,1100.0,1e-05,Flagella,5.656735082055506e-05,0.031112042951305284,1.1728994122281622,5e-06,100.0
bacteria,1100.0,1.5135612484362071e-05,Fin,3.5329568752721797e-09,1.283810802772146e-06,0.02,5e-06,100.0
bacteria,1100.0,1.5135612484362071e-05,Flagella,5.8704386075411704e-05,0.021332081787133094,1.181872351776375,5e-06,100.0
bacteria,1100.0,2.290867652767775e-05,Fin,2.4868935848398554e-09,5.970626325835041e-07,0.02,5e-06,100.0
bacteria,1100.0,2.290867652767775e-05,Flagella,5.9381397275327625e-05,0.01425650602817295,1.188233508462291,5e-06,100.0
bacteria,1100.0,3.467368504525317e-05,Fin,1.6769746664735357e-09,2.6600462724302003e-07,0.02,5e-06,100.0
bacteria,1100.0,3.467368504525317e-05,Flagella,6.072890038059874e-05,0.009632923401633624,1.1922861060807215,5e-06,100.0
bacteria,1100.0,5.248074602497723e-05,Fin,1.1117186236838545e-09,1.1650848917717634e-07,0.02,5e-06,100.0
bacteria,1100.0,5.248074602497723e-05,Flagella,6.921916749151685e-05,0.007254192252186223,1.1943208270759753,5e-06,100.0
bacteria,1100.0,7.943282347242822e-05,Fin,7.34662719653467e-10,5.086870617782596e-08,0.02,5e-06,100.0
bacteria,1100.0,7.943282347242822e-05,Flagella,7.774139618513396e-05,0.005382884056320276,1.195886883905305,5e-06,100.0
bacteria,1100.0,0.00012022644346174131,Fin,4.853897434436939e-10,2.2205128190370665e-08,0.02,5e-06,100.0
bacteria,1100.0,0.00012022644346174131,Flagella,8.592882231482963e-05,0.003930986471224672,1.1970732611561714,5e-06,100.0
bacteria,1100.0,0.00018197008586099826,Fin,3.206942263408359e-10,9.692902196144084e-09,0.02,5e-06,100.0
bacteria,1100.0,0.00018197008586099826,Flagella,9.341838593957913e-05,0.0028235471793982845,1.1979550795194283,5e-06,100.0
bacteria,1100.0,0.0002754228703338166,Fin,2.118806898821223e-10,4.2311075799161444e-09,0.02,5e-06,100.0
bacteria,1100.0,0.0002754228703338166,Flagella,9.992164112454403e-05,0.0019953645298914587,1.1985965097138918,5e-06,100.0
bacteria,1100.0,0.0004168693834703355,Fin,1.3998821693988806e-10,1.846945886886349e-09,0.02,5e-06,100.0
bacteria,1100.0,0.0004168693834703355,Flagella,0.00010528128751604797,0.0013890372003763835,1.1990525000237973,5e-06,100.0
bacteria,1100.0,0.000630957344480193,Fin,9.248930735603857e-11,8.062212048221605e-10,0.02,5e-06,100.0
bacteria,1100.0,0.000630957344480193,Flagella,0.00010948752770684613,0.0009543932052708793,1.1993694295737847,5e-06,100.0
bacteria,1100.0,0.0009549925860214359,Fin,6.11070821569469e-11,3.5192833618046963e-10,0.02,5e-06,100.0
bacteria,1100.0,0.0009549925860214359,Flagella,0.00011265006765975532,0.0006487750598251737,1.1995852309828239,5e-06,100.0
bacteria,1100.0,0.001445439770745928,Fin,4.037304960857839e-11,1.5362229360313642e-10,0.02,5e-06,100.0
bacteria,1100.0,0.001445439770745928,Flagella,0.00011494552509528567,0.0004373758082620215,1.1997296428975122,5e-06,100.0
bacteria,1100.0,0.002187761623949552,Fin,2.667420958337521e-11,6.705856392330001e-11,0.02,5e-06,100.0
bacteria,1100.0,0.002187761623949552,Flagella,0.0001165665529100496,0.0002930465705161563,1.1998249576676778,5e-06,100.0
bacteria,1100.0,0.003311311214825911,Fin,1.762347556911027e-11,2.927212495041861e-11,0.02,5e-06,100.0
bacteria,1100.0,0.003311311214825911,Flagella,0.00011768818867923669,0.00019547695633007187,1.1998872157113862,5e-06,100.0
bacteria,1100.0,0.005011872336272719,Fin,1.1643714858838713e-11,1.2777746005246249e-11,0.02,5e-06,100.0
bacteria,1100.0,0.005011872336272719,Flagella,0.00011845299145175466,0.00012998963446645938,1.1999275755778136,5e-06,100.0
bacteria,1100.0,0.007585775750291836,Fin,7.692926123242357e-12,5.5776884356494715e-12,0.02,5e-06,100.0
bacteria,1100.0,0.007585775750291836,Flagella,0.00011896916129273177,8.625754420500129e-05,1.1999536006165523,5e-06,100.0
bacteria,1100.0,0.01148153621496883,Fin,5.752939142461981e-12,2.7558302905746487e-12,0.02,5e-06,100.0
bacteria,1100.0,0.01148153621496883,Flagella,0.0001358248803017697,6.506418894414135e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.017378008287493744,Fin,5.752939142461981e-12,1.8207590168035415e-12,0.02,5e-06,100.0
bacteria,1100.0,0.017378008287493744,Flagella,0.00020557927539824488,6.506418894414132e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.026302679918953815,Fin,5.752939142461981e-12,1.2029635528028516e-12,0.02,5e-06,100.0
bacteria,1100.0,0.026302679918953815,Flagella,0.0003111568247243788,6.506418894414135e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.03981071705534969,Fin,5.752939142461981e-12,7.947901375287844e-13,0.02,5e-06,100.0
bacteria,1100.0,0.03981071705534969,Flagella,0.0004709549120892767,6.506418894414132e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.060255958607435746,Fin,5.752939142461981e-12,5.251126364063238e-13,0.02,5e-06,100.0
bacteria,1100.0,0.060255958607435746,Flagella,0.0007128191046990115,6.506418894414142e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.09120108393559097,Fin,5.752939142461981e-12,3.4693847833965303e-13,0.02,5e-06,100.0
bacteria,1100.0,0.09120108393559097,Flagella,0.001078895374017415,6.506418894414132e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.13803842646028838,Fin,5.752939142461981e-12,2.292199795007342e-13,0.02,5e-06,100.0
bacteria,1100.0,0.13803842646028838,Flagella,0.0016329742292298427,6.506418894414115e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.2089296130854041,Fin,5.752939142461981e-12,1.5144413860857033e-13,0.02,5e-06,100.0
bacteria,1100.0,0.2089296130854041,Flagella,0.00247160651305728,6.506418894414118e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.31622776601683794,Fin,5.752939142461981e-12,1.0005815011783668e-13,0.02,5e-06,100.0
bacteria,1100.0,0.31622776601683794,Flagella,0.003740927839546033,6.50641889441411e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.47863009232263803,Fin,5.752939142461981e-12,6.610776420261521e-14,0.02,5e-06,100.0
bacteria,1100.0,0.47863009232263803,Flagella,0.005662123411133063,6.506418894414116e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,0.7244359600749891,Fin,5.752939142461981e-12,4.3676966671099e-14,0.02,5e-06,100.0
bacteria,1100.0,0.7244359600749891,Flagella,0.008569970578954445,6.506418894414124e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,1.096478196143185,Fin,5.752939142461981e-12,2.885708570844121e-14,0.02,5e-06,100.0
bacteria,1100.0,1.096478196143185,Flagella,0.012971175368543902,6.506418894414134e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,1.6595869074375598,Fin,5.752939142461981e-12,1.9065687456160754e-14,0.02,5e-06,100.0
bacteria,1100.0,1.6595869074375598,Flagella,0.019632668384498234,6.506418894414116e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,2.511886431509577,Fin,5.752939142461981e-12,1.259657478404603e-14,0.02,5e-06,100.0
bacteria,1100.0,2.511886431509577,Flagella,0.029715246070175207,6.506418894414118e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,3.801893963205613,Fin,5.752939142461981e-12,8.322474427156898e-15,0.02,5e-06,100.0
bacteria,1100.0,3.801893963205613,Flagella,0.044975844939563615,6.506418894414123e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,5.754399373371567,Fin,5.752939142461981e-12,5.498604325233337e-15,0.02,5e-06,100.0
bacteria,1100.0,5.754399373371567,Flagella,0.06807369601619936,6.50641889441414e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,8.709635899560796,Fin,5.752939142461981e-12,3.632891850867897e-15,0.02,5e-06,100.0
bacteria,1100.0,8.709635899560796,Flagella,0.10303370832794519,6.506418894414116e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,13.182567385564074,Fin,5.752939142461981e-12,2.400227843188605e-15,0.02,5e-06,100.0
bacteria,1100.0,13.182567385564074,Flagella,0.15594782820785727,6.506418894414126e-05,1.199965836470167,5e-06,100.0
bacteria,1100.0,19.952623149688797,Fin,5.752939142461981e-12,1.585814809720115e-15,0.02,5e-06,100.0
bacteria,1100.0,19.952623149688797,Flagella,0.23603658955319926,6.506418894414112e-05,1.199965836470167,5e-06,100.0
