velocity,reynolds,efficiency,thrust,drag,power,L,freq,rho,mu,propulsion,scale,environment
0.0,0.0,1.1999996329173275,9.04697936633512e-10,6.822592279726301e-08,0.0,5e-06,10.0,1000.0,1.5998587196060574,Flagella,bacteria,
0.033243290877859266,2.07788915799046,0.3735581328708033,0.11265253531689899,0.11265154478556076,0.0037449409996679873,0.1,10.0,1000.0,1.5998587196060574,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,2.74490980917501e-18,0.0,5e-06,10.0,1000.0,2.329951810515367,Fin,bacteria,
0.0009105780431290901,0.03908141099826771,0.02,0.004000000000000003,0.003999119982734903,3.642312172516363e-06,0.1,10.0,1000.0,2.329951810515367,Fin,fish,
0.0,0.0,1.1999996329173275,1.3175554626147297e-09,1.447038315360289e-07,0.0,5e-06,10.0,1000.0,2.329951810515367,Flagella,bacteria,
0.0392782158609542,1.685795203303633,0.4343118813327968,0.19074351103982512,0.19074349392584383,0.007492064800698552,0.1,10.0,1000.0,2.329951810515367,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,3.99754522147025e-18,0.0,5e-06,10.0,1000.0,3.393221771895323,Fin,bacteria,
0.0006253810541480234,0.018430303003705815,0.02,0.004000000000000003,0.003999982254601252,2.501524216592095e-06,0.1,10.0,1000.0,3.393221771895323,Fin,fish,
0.0,0.0,1.1999996329173275,1.9188198920024094e-09,3.069097199817945e-07,0.0,5e-06,10.0,1000.0,3.393221771895323,Flagella,bacteria,
0.04603086926490862,1.35655351637089,0.5015698398380297,0.32080769863693065,0.32080769858536984,0.014767057235132757,0.1,10.0,1000.0,3.393221771895323,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,5.821818897030568e-18,0.0,5e-06,10.0,1000.0,4.941713361323828,Fin,bacteria,
0.00044966716395778496,0.009099418179069058,0.02,0.004000000000000003,0.0039999999999161635,1.798668655831141e-06,0.1,10.0,1000.0,4.941713361323828,Fin,fish,
0.0,0.0,1.1999996329173275,2.7944704283168113e-09,6.509404431067247e-07,0.0,5e-06,10.0,1000.0,4.941713361323828,Flagella,bacteria,
0.05343399681340128,1.0812848278817802,0.5745601792458085,0.5351976494423215,0.5351976494423096,0.028597749494840865,0.1,10.0,1000.0,4.941713361323828,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,8.478597086978436e-18,0.0,5e-06,10.0,1000.0,7.196856730011514,Fin,bacteria,
0.0003844017795752951,0.00534124540748889,0.02,0.004000000000000003,0.00399999999998792,1.5376071183011813e-06,0.1,10.0,1000.0,7.196856730011514,Fin,fish,
0.0,0.0,1.1999996329173275,4.069722753701438e-09,1.3806127107903714e-06,0.0,5e-06,10.0,1000.0,7.196856730011514,Flagella,bacteria,
0.06387862900727342,0.8875906719233971,0.6387862900727368,0.8665618525139928,0.8665618525139892,0.05535478308859693,0.1,10.0,1000.0,7.196856730011514,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,1.2347791958967522e-17,0.0,5e-06,10.0,1000.0,10.481131341546853,Fin,bacteria,
0.0003120346163920459,0.002977108159642568,0.02,0.004000000000000003,0.003999999999999668,1.2481384655681845e-06,0.1,10.0,1000.0,10.481131341546853,Fin,fish,
0.0,0.0,1.1999996329173275,5.9269345362052625e-09,2.9282117548247427e-06,0.0,5e-06,10.0,1000.0,10.481131341546853,Flagella,bacteria,
0.0720446574792418,0.6873748179612938,0.7204465747924196,1.4233479076940028,1.4233479076939992,0.1025446124836099,0.1,10.0,1000.0,10.481131341546853,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,1.7982688019944415e-17,0.0,5e-06,10.0,1000.0,15.264179671752302,Fin,bacteria,
0.0002402356507630937,0.00157385235190641,0.02,0.004000000000000003,0.003999999999999996,9.609426030523755e-07,0.1,10.0,1000.0,15.264179671752302,Fin,fish,
0.0,0.0,1.1999996329173275,8.631682088052058e-09,6.210593321413857e-06,0.0,5e-06,10.0,1000.0,15.264179671752302,Flagella,bacteria,
0.08016266424656511,0.5251685054186904,0.8016266424656521,2.306464291189652,2.3064642911896485,0.18489232257132784,0.1,10.0,1000.0,15.264179671752302,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,2.6189060319225905e-17,0.0,5e-06,10.0,1000.0,22.22996482526191,Fin,bacteria,
0.0001768501285147925,0.0007955483956223888,0.02,0.004000000000000003,0.003999999999999997,7.074005140591704e-07,0.1,10.0,1000.0,22.22996482526191,Fin,fish,
0.0,0.0,1.1999996329173275,1.2570737067209377e-08,1.3172363419563932e-05,0.0,5e-06,10.0,1000.0,22.22996482526191,Flagella,bacteria,
0.08790056442728868,0.39541477064056957,0.8790056442728875,3.6832530942084247,3.683253094208421,0.323760025909478,0.1,10.0,1000.0,22.22996482526191,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,3.8140398123092896e-17,0.0,5e-06,10.0,1000.0,32.3745754281764,Fin,bacteria,
0.00012617696156505472,0.000389740899753205,0.02,0.004000000000000003,0.003999999999999996,5.047078462602192e-07,0.1,10.0,1000.0,32.3745754281764,Fin,fish,
0.0,0.0,1.1999996329173275,1.8307373788898832e-08,2.7937935890731592e-05,0.0,5e-06,10.0,1000.0,32.3745754281764,Flagella,bacteria,
0.09493862574938743,0.29325056620436785,0.9493862574938745,5.793595173345524,5.793595173345522,0.5500359639057081,0.1,10.0,1000.0,32.3745754281764,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,5.554571073785766e-17,0.0,5e-06,10.0,1000.0,47.1486636345739,Fin,bacteria,
8.836002046438203e-05,0.00018740726386057743,0.02,0.004000000000000003,0.003999999999999999,3.5344008185752837e-07,0.1,10.0,1000.0,47.1486636345739,Fin,fish,
0.0,0.0,1.1999996329173275,2.666191594450901e-08,5.925498993410462e-05,0.0,5e-06,10.0,1000.0,47.1486636345739,Flagella,bacteria,
0.10102984825956468,0.21427934637256604,1.0102984825956471,8.978839563704685,8.978839563704682,0.9071307986680603,0.1,10.0,1000.0,47.1486636345739,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,8.089391126480351e-17,0.0,5e-06,10.0,1000.0,68.66488450042998,Fin,bacteria,
6.126276312745315e-05,8.921993180818579e-05,0.02,0.004000000000000003,0.003999999999999999,2.4505105250981276e-07,0.1,10.0,1000.0,68.66488450042998,Fin,fish,
0.0,0.0,1.1999996329173275,3.882904069305184e-08,0.00012567692351444118,0.0,5e-06,10.0,1000.0,68.66488450042998,Flagella,bacteria,
0.10604593702620306,0.15443983893330368,1.0604593702620306,13.725552991664966,13.725552991664964,1.455539128203916,0.1,10.0,1000.0,68.66488450042998,Flagella,fish,
0.0,0.0,0.02,2.500000000000002e-20,1.1780972450961735e-16,0.0,5e-06,10.0,1000.0,100.0,Fin,bacteria,
4.226270453834918e-05,4.226270453834918e-05,0.02,0.004000000000000003,0.004000000000000001,1.6905081815339684e-07,0.1,10.0,1000.0,100.0,Fin,fish,
0.0,0.0,1.1999996329173275,5.654861429615992e-08,0.00026655458251903215,0.0,5e-06,10.0,1000.0,100.0,Flagella,bacteria,
0.10998841938608848,0.10998841938608848,1.099884193860885,20.732328619397332,20.73232861939733,2.280316055040479,0.1,10.0,1000.0,100.0,Flagella,fish,
1.060951071765611e-13,1.060951071765611e-13,0.02,1e-21,9.999220936234258e-22,1.0609510717656109e-34,1e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1984675003023393e-05,1.1984675003023392e-05,1.1999945566578814,1.1309682250672542e-13,1.1308818965849605e-13,1.3554286616177257e-18,1e-06,10.0,1000.0,0.001,Flagella,bacteria,
1.243620523625668e-13,1.457650473001434e-13,0.02,1.3738237958832607e-21,1.3738029752636208e-21,1.7085154684057436e-34,1.1721022975334793e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1982930266277686e-05,1.404522009628754e-05,1.1999935334153198,1.3256093246792589e-13,1.3255898009507273e-13,1.5884684097959014e-18,1.1721022975334793e-06,10.0,1000.0,0.001,Flagella,bacteria,
1.457669130986507e-13,2.0025805386737414e-13,0.02,1.8873918221350997e-21,1.8873876384229524e-21,2.7511927972027105e-34,1.3738237958832638e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1980180191143255e-05,1.6458656625561914e-05,1.1999923185243142,1.5537481620482254e-13,1.5537448526832673e-13,1.861418295299539e-18,1.3738237958832638e-06,10.0,1000.0,0.001,Flagella,bacteria,
1.7085406856606535e-13,2.7511981886622815e-13,0.02,2.5929437974046667e-21,2.5929431963711246e-21,4.430149973497308e-34,1.6102620275609392e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1976807937020968e-05,1.9285799032375332e-05,1.1999908759060305,1.8211496011551055e-13,1.8211492018603326e-13,2.1811558997617038e-18,1.6102620275609392e-06,10.0,1000.0,0.001,Flagella,bacteria,
2.0025848881021285e-13,3.779662340935283e-13,0.02,3.562247890262436e-21,3.562247832099714e-21,7.133703792713244e-34,1.8873918221350957e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1972835916142109e-05,2.2597432595891974e-05,1.1999891629498463,2.134570584616938e-13,2.134570552360269e-13,2.5556863361042132e-18,1.8873918221350957e-06,10.0,1000.0,0.001,Flagella,bacteria,
2.3472343843006307e-13,5.192590143910573e-13,0.02,4.893900918477498e-21,4.893900914944117e-21,1.1487132509210822e-33,2.2122162910704504e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1968184066823113e-05,2.6476211767155886e-05,1.1999871292022586,2.501930846184896e-13,2.50193084456271e-13,2.9943568889603344e-18,2.2122162910704504e-06,10.0,1000.0,0.001,Flagella,bacteria,
2.751198816530408e-13,7.133703906749581e-13,0.02,6.723357536499334e-21,6.723357536375383e-21,1.849729329752777e-33,2.592943797404667e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1962740267846456e-05,3.101871317747552e-05,1.19998471489508,2.9325129930187373e-13,2.9325129929721746e-13,3.508089126756818e-18,2.592943797404667e-06,10.0,1000.0,0.001,Flagella,bacteria,
3.2246864537979134e-13,9.800452179790528e-13,0.02,9.236708571873845e-21,9.236708571871575e-21,2.9785489009400658e-33,3.0391953823131947e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1956371728093172e-05,3.63377497452408e-05,1.1999818492467154,3.437197008374898e-13,3.4371970083742106e-13,4.109640513482006e-18,3.0391953823131947e-06,10.0,1000.0,0.001,Flagella,bacteria,
3.779662401184052e-13,1.3464094414522173e-12,0.02,1.2689610031679232e-20,1.2689610031679208e-20,4.796244192242596e-33,3.562247890262444e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1948923855968587e-05,4.256502879683069e-05,1.1999784484770657,4.0287350930530144e-13,4.0287350930530063e-13,4.813904886275899e-18,3.562247890262444e-06,10.0,1000.0,0.001,Flagella,bacteria,
4.430150984105758e-13,1.8497293295758465e-12,0.02,1.7433288221999868e-20,1.7433288221999844e-20,7.723209897289204e-33,4.1753189365604e-06,10.0,1000.0,0.001,Fin,bacteria,
1.1940217120115561e-05,4.985421464826119e-05,1.1999744134840893,4.722073780437187e-13,4.722073780437179e-13,5.638258619562491e-18,4.1753189365604e-06,10.0,1000.0,0.001,Flagella,bacteria,
5.192590146531518e-13,2.541202168738781e-12,0.02,2.3950266199874904e-20,2.3950266199874856e-20,1.243639162762773e-32,4.893900918477499e-06,10.0,1000.0,0.001,Fin,bacteria,
1.193004336899806e-05,5.8384450201016e-05,1.1999696271295401,5.534731450625054e-13,5.534731450625046e-13,6.602958624171444e-18,4.893900918477499e-06,10.0,1000.0,0.001,Flagella,bacteria,
8.010339677493234e-13,4.594853005059949e-12,0.02,4.330546935496224e-20,4.330546935496219e-20,3.4689151942652136e-32,5.736152510448681e-06,10.0,1000.0,0.001,Fin,bacteria,
1.3659263925598879e-05,7.835162105770511e-05,1.199958199126113,7.442324803981855e-13,7.442324803981847e-13,1.016566787176191e-17,5.736152510448681e-06,10.0,1000.0,0.001,Flagella,bacteria,
1.2898745805272692e-12,8.672287982126934e-12,0.02,8.173438871427759e-20,8.173438871427749e-20,1.0542711035748158e-31,6.723357536499335e-06,10.0,1000.0,0.001,Fin,bacteria,
1.596392438977514e-05,0.00010733117135810023,1.199941173186442,1.0224297840058877e-12,1.022429784005886e-12,1.632199176572412e-17,6.723357536499335e-06,10.0,1000.0,0.001,Flagella,bacteria,
2.0770360557407235e-12,1.636800540407045e-11,0.02,1.542648168465382e-19,1.5426481684653801e-19,3.2041358672249883e-31,7.880462815669904e-06,10.0,1000.0,0.001,Fin,bacteria,
1.863805810869016e-05,0.00014687652388182772,1.1999173062384227,1.404610428491725e-12,1.4046104284917233e-12,2.617921078630095e-17,7.880462815669904e-06,10.0,1000.0,0.001,Flagella,bacteria,
3.344572285576313e-12,3.0892839499434496e-11,0.02,2.911581537593264e-19,2.911581537593262e-19,9.7379949178301e-31,9.236708571873865e-06,10.0,1000.0,0.001,Fin,bacteria,
2.172981309855302e-05,0.00020071195091262169,1.1998839329004574,1.9296335601557853e-12,1.9296335601557836e-12,4.193057661088068e-17,9.236708571873865e-06,10.0,1000.0,0.001,Flagella,bacteria,
5.3856377351320125e-12,5.830689247392179e-11,0.02,5.495295183533044e-19,5.49529518353304e-19,2.9595669106124762e-30,1.082636733874054e-05,10.0,1000.0,0.001,Fin,bacteria,
2.528746300118958e-05,0.0002737713635156887,1.1998374205719826,2.650873739762618e-12,2.6508737397626166e-12,6.703387161507226e-17,1.082636733874054e-05,10.0,1000.0,0.001,Flagella,bacteria,
8.672287894211081e-12,1.1004795145999132e-10,0.02,1.0371775189618713e-18,1.0371775189618705e-18,8.99470204184092e-30,1.2689610031679234e-05,10.0,1000.0,0.001,Fin,bacteria,
2.9355759245515714e-05,0.0003725131370094566,1.1997728758442574,3.641637512736438e-12,3.641637512736437e-12,1.0690303408332954e-16,1.2689610031679234e-05,10.0,1000.0,0.001,Flagella,bacteria,
1.3964655751751748e-11,2.0770360159996423e-10,0.02,1.9575603673910003e-18,1.9575603673909996e-18,2.7336656643887997e-29,1.4873521072935119e-05,10.0,1000.0,0.001,Fin,bacteria,
3.397063439673391e-05,0.0005052629465607964,1.1996838040205513,5.002596847755929e-12,5.0025968477559255e-12,1.699413885493702e-16,1.4873521072935119e-05,10.0,1000.0,0.001,Flagella,bacteria,
2.2486754470542843e-11,3.920180718623175e-10,0.02,3.69468342874954e-18,3.694683428749539e-18,8.308143910867429e-29,1.7433288221999873e-05,10.0,1000.0,0.001,Fin,bacteria,
3.915226296412463e-05,0.0006825526847971158,1.1995617422176508,6.871987329307976e-12,6.8719873293079725e-12,2.690538550031984e-16,1.7433288221999873e-05,10.0,1000.0,0.001,Flagella,bacteria,
3.6209565587366094e-11,7.398916772232273e-10,0.02,6.973315288799924e-18,6.97331528879992e-18,2.5250071731118356e-28,2.0433597178569398e-05,10.0,1000.0,0.001,Fin,bacteria,
4.489705264643783e-05,0.0009174082882823336,1.1993959027335244,9.439594513048926e-12,9.439594513048923e-12,4.238099718133833e-16,2.0433597178569398e-05,10.0,1000.0,0.001,Flagella,bacteria,
5.830688467153656e-11,1.3964654091687038e-09,0.02,1.3161378249250689e-17,1.3161378249250682e-17,7.673989636975297e-28,2.395026619987486e-05,10.0,1000.0,0.001,Fin,bacteria,
5.1169964596194516e-05,0.0012255342735170308,1.1991728746468713,1.2965928098248106e-11,1.2965928098248103e-11,6.634660817441593e-16,2.395026619987486e-05,10.0,1000.0,0.001,Flagella,bacteria,
9.388935069707398e-11,2.635677066543418e-09,0.02,2.484067767566242e-17,2.4840677675662414e-17,2.3322750978432455e-27,2.8072162039411757e-05,10.0,1000.0,0.001,Fin,bacteria,
5.789937130857828e-05,0.0016253605333544773,1.1988764263539553,1.7808497018550982e-11,1.780849701855098e-11,1.0311007813247925e-15,2.8072162039411757e-05,10.0,1000.0,0.001,Flagella,bacteria,
1.5118642085921447e-10,4.974554177696313e-09,0.02,4.6884091901339394e-17,4.688409190133938e-17,7.088238049797987e-27,3.290344562312671e-05,10.0,1000.0,0.001,Fin,bacteria,
6.497690329799722e-05,0.002137964004424814,1.1984874204112845,2.445779844250324e-11,2.4457798442503236e-11,1.5891920042804399e-15,3.290344562312671e-05,10.0,1000.0,0.001,Flagella,bacteria,
2.4344964512470124e-10,9.38892872912923e-09,0.02,8.8488651642818e-17,8.848865164281799e-17,2.1542530840007355e-26,3.856620421163472e-05,10.0,1000.0,0.001,Fin,bacteria,
7.22638544314246e-05,0.0027869425671221662,1.1979837984868875,3.358658598785978e-11,3.358658598785977e-11,2.427096160675224e-15,3.856620421163472e-05,10.0,1000.0,0.001,Flagella,bacteria,
3.920173925528703e-10,1.772057253783175e-08,0.02,1.6701275746241573e-16,1.670127574624157e-16,6.547190570348114e-26,4.520353656360241e-05,10.0,1000.0,0.001,Fin,bacteria,
7.96037041714115e-05,0.0035983689521105894,1.1973405418782264,4.611727510879094e-11,4.611727510879094e-11,3.671105924951793e-15,4.520353656360241e-05,10.0,1000.0,0.001,Flagella,bacteria,
6.312497287304625e-10,3.34456110981961e-08,0.02,3.1521851262679484e-16,3.152185126267948e-16,1.9898160058648413e-25,5.298316906283702e-05,10.0,1000.0,0.001,Fin,bacteria,
8.683805110308288e-05,0.00460095514268192,1.1965294934796242,6.33140934991274e-11,6.33140934991274e-11,5.498072486822593e-15,5.298316906283702e-05,10.0,1000.0,0.001,Flagella,bacteria,
1.016474451280648e-09,6.312478552452111e-08,0.02,5.9494084291740475e-16,5.949408429174047e-16,6.047421668489152e-25,6.210169418915616e-05,10.0,1000.0,0.001,Fin,bacteria,
9.382203159167014e-05,0.005826507114111247,1.1955189547028633,8.690894655906908e-11,8.690894655906905e-11,8.15397392966375e-15,6.210169418915616e-05,10.0,1000.0,0.001,Flagella,bacteria,
1.6367810423889978e-09,1.1914053660256135e-07,0.02,1.1228864815764678e-15,1.1228864815764678e-15,1.837919305799245e-24,7.278953843983146e-05,10.0,1000.0,0.001,Fin,bacteria,
0.00010043580431721144,0.007310675839083051,1.19427302909056,1.1927314711982797e-10,1.19273147119828e-10,1.1979294464425013e-14,7.278953843983146e-05,10.0,1000.0,0.001,Flagella,bacteria,
2.6356184960471193e-09,2.248624972063786e-07,0.02,2.1193267625134906e-15,2.1193267625134906e-15,5.5857368144482166e-24,8.531678524172815e-05,10.0,1000.0,0.001,Fin,bacteria,
8.195180615822248e-05,0.0069918646461728014,1.1945424442213364,1.633742937390096e-10,2.1530064383613889e-10,1.3388818451735816e-14,8.531678524172815e-05,10.0,1000.0,0.001,Flagella,bacteria,
4.2439517045231734e-09,4.243951704523174e-07,0.02,4.000000000000001e-15,4.000000000000001e-15,1.6975806818092697e-23,0.0001,10.0,1000.0,0.001,Fin,fish,
2.789708308395311e-05,0.0027897083083953107,1.197981629638618,2.2266174823959706e-10,4.1484877658728095e-10,6.211613290258289e-15,0.0001,10.0,1000.0,0.001,Flagella,fish,
3.2122663228753507e-06,0.0032122663228753507,0.02,4.0000000000000004e-11,3.999999999999405e-11,1.2849065291501405e-16,0.001,10.0,1000.0,0.001,Fin,fish,
0.0007101997698283116,0.7101997698283116,0.710199769828313,1.3386950276842741e-08,1.3386950276842713e-08,9.507409005316766e-12,0.001,10.0,1000.0,0.001,Flagella,fish,
5.217664997780867e-06,0.006621013409778164,0.02,1.037177518961867e-10,1.0371775189541046e-10,5.411644837172535e-16,0.0012689610031679222,10.0,1000.0,0.001,Fin,fish,
0.0007706191762775786,0.977885682989634,0.6072835763697655,1.8432710866385288e-08,1.8432710866385232e-08,1.4204600464416604e-11,0.0012689610031679222,10.0,1000.0,0.001,Flagella,fish,
8.860295223099187e-06,0.014267396950736203,0.02,2.6893430145997347e-10,2.689340937945007e-10,2.3828373065533196e-15,0.0016102620275609393,10.0,1000.0,0.001,Fin,fish,
0.0007807196252568757,1.2571631667227534,0.525837449627232,2.5700746586304263e-08,2.5700746586018168e-08,2.0065077243681392e-11,0.0016102620275609393,10.0,1000.0,0.001,Flagella,fish,
1.810166858164579e-05,0.03698822040573161,0.02,6.973315288799949e-10,6.972104853269245e-10,1.2622864227318027e-14,0.0020433597178569417,10.0,1000.0,0.001,Fin,fish,
0.0008122173090505911,1.6596521314601402,0.4390254111159018,3.4552576459969915e-08,3.455257437614104e-08,2.8064200673081562e-11,0.0020433597178569417,10.0,1000.0,0.001,Flagella,fish,
4.559622427326438e-05,0.11822844691443297,0.027432926920723744,2.4785491204784654e-09,2.227207923337097e-09,1.1301248156963827e-13,0.002592943797404667,10.0,1000.0,0.001,Fin,fish,
0.0008338281194795827,2.1620694505061815,0.3625563415201853,4.594760427821185e-08,4.5946765517895104e-08,3.8312404469893414e-11,0.002592943797404667,10.0,1000.0,0.001,Flagella,fish,
0.0014241842921050693,4.686057041259031,0.605161591487747,1.4178478833203143e-07,1.0797266844540338e-07,2.0192766840192126e-10,0.0032903445623126675,10.0,1000.0,0.001,Fin,fish,
0.0008463823033660661,2.784889409518206,0.2969934138484723,6.060825833900074e-08,6.05591416075288e-08,5.129775729596903e-11,0.0032903445623126675,10.0,1000.0,0.001,Flagella,fish,
0.0037312995679302545,15.57936574395883,0.8495881408219229,5.163717855775767e-07,4.47120985113323e-07,1.926737820416986e-09,0.0041753189365604,10.0,1000.0,0.001,Fin,fish,
0.0008478791261227523,3.5401657712146117,0.24264805994609356,7.973821170873131e-08,7.894493763560499e-08,6.760836526219011e-11,0.0041753189365604,10.0,1000.0,0.001,Flagella,fish,
0.00665160538537043,35.2423132672359,0.9319895998142622,1.4688624564308638e-06,1.280662956237269e-06,9.770293425563972e-09,0.005298316906283708,10.0,1000.0,0.001,Fin,fish,
0.0008293804904482177,4.394320674283666,0.2003683621645348,1.0603261726286719e-07,1.0054915414414202e-07,8.794138410898496e-11,0.005298316906283708,10.0,1000.0,0.001,Flagella,fish,
0.010525729283365037,70.76824130446407,0.966901094919591,3.951404412732688e-06,3.3726344513136295e-06,4.159141313751828e-08,0.006723357536499335,10.0,1000.0,0.001,Fin,fish,
0.0007810188433214753,5.251068926393434,0.17013083395267742,1.4498667189419942e-07,1.230251144564934e-07,1.1323732277983789e-10,0.006723357536499335,10.0,1000.0,0.001,Flagella,fish,
0.01559708567674903,133.06932090800296,0.9830467121640106,1.0416917818153433e-05,8.613388313283799e-06,1.6247355969739268e-07,0.008531678524172805,10.0,1000.0,0.001,Fin,fish,
0.0007038183252860903,6.004751690762607,0.1499570230397243,2.058018935423291e-07,1.4342781239662356e-07,1.4484714405366833e-10,0.008531678524172805,10.0,1000.0,0.001,Flagella,fish,
0.02213040826381482,239.59192922035865,0.9909749075104132,2.722839833635468e-05,2.1727995088164616e-05,6.025755715533053e-07,0.010826367338740546,10.0,1000.0,0.001,Fin,fish,
0.0006094711740934994,6.598358813109714,0.13703393950479023,3.0286024341900394e-07,1.5989522464598185e-07,1.8458458814282334e-10,0.010826367338740546,10.0,1000.0,0.001,Flagella,fish,
0.03046005700752602,418.4675114089998,0.9950536876092758,7.089240782755388e-05,5.4588456198951214e-05,2.159386783828075e-06,0.01373823795883263,10.0,1000.0,0.001,Fin,fish,
0.0005116639643824174,7.029361297645314,0.12891321593200164,4.5881160681903233e-07,1.7206500805344868e-07,2.3475736564969306e-10,0.01373823795883263,10.0,1000.0,0.001,Flagella,fish,
0.04102406596713153,715.1843660433403,0.9972297539079135,0.0001842221831245736,0.00013716660014767112,7.557542993111493e-06,0.017433288221999882,10.0,1000.0,0.001,Fin,fish,
0.00042019231107356513,7.325333667613693,0.12385060548623751,7.098227643613885e-07,1.8052385576335542e-07,2.982620678096385e-10,0.017433288221999882,10.0,1000.0,0.001,Flagella,fish,
0.05753803534847536,1272.8657915408457,0.9985166333413525,0.000478294342325575,0.000291617524573574,2.7520116775704707e-05,0.022122162910704492,10.0,1000.0,0.001,Fin,fish,
0.0003399872710929344,7.521253798683746,0.12070371540690793,1.1139896248455118e-06,1.861681965794357e-07,3.787422925770673e-10,0.022122162910704492,10.0,1000.0,0.001,Flagella,fish,
0.07574168547327173,2126.2328677438445,0.9991496629579226,0.0012409771606950244,0.0008003944420179881,9.399370178487632e-05,0.02807216203941177,10.0,1000.0,0.001,Fin,fish,
0.0002724376012264935,7.647912487258773,0.11874950147687682,1.7648050454065021e-06,1.898360577095514e-07,4.807992532029604e-10,0.02807216203941177,10.0,1000.0,0.001,Flagella,fish,
0.09697897314357275,3454.631424805101,0.9994977972457969,0.003218905837438122,0.0020926498201205915,0.0003121661827606012,0.035622478902624426,10.0,1000.0,0.001,Fin,fish,
0.000216957796902845,7.7285745429314705,0.11753621555584269,2.8127959018494545e-06,1.9217961309810213e-07,6.102580020026087e-10,0.035622478902624426,10.0,1000.0,0.001,Flagella,fish,
0.12356736681601581,5585.681983935844,0.9997018723140353,0.008348147000382632,0.005438315557993136,0.0010315585426303028,0.04520353656360243,10.0,1000.0,0.001,Fin,fish,
0.00017209849006926883,7.779460388386963,0.1167829367426958,4.500343173635594e-06,1.9366111930066722e-07,7.745022649762271e-10,0.04520353656360243,10.0,1000.0,0.001,Flagella,fish,
0.15715593544522413,9014.70413636033,0.9998226802627198,0.0216488931968269,0.014112861868522715,0.00340225206170108,0.057361525104486784,10.0,1000.0,0.001,Fin,fish,
0.0001361779041690133,7.811372268667252,0.11631522924129166,7.217742120995621e-06,1.9459142031992322e-07,9.828969948695926e-10,0.057361525104486784,10.0,1000.0,0.001,Flagella,fish,
0.1996935092088131,14535.598364739746,0.9998944354407471,0.056138394110210925,0.03660876405023915,0.011210472921215384,0.0727895384398315,10.0,1000.0,0.001,Fin,fish,
0.00010758841673557938,7.831311195655067,0.11602481436692842,1.1593470386058398e-05,1.9517315588862838e-07,1.2473231233068493e-09,0.0727895384398315,10.0,1000.0,0.001,Flagella,fish,
0.253615176301973,23425.694729057348,0.9999371207338142,0.14556991816428294,0.09494843148686923,0.0369187404594984,0.09236708571873861,10.0,1000.0,0.001,Fin,fish,
8.491921710086604e-05,7.843740605123868,0.11584447800754308,1.863954205288115e-05,1.9553597837526025e-07,1.5828553182493366e-09,0.09236708571873861,10.0,1000.0,0.001,Flagella,fish,
0.3219974369549076,37741.393565473925,0.9999625342095717,0.3774642144762345,0.24623852086791742,0.12154250960354505,0.11721022975334805,10.0,1000.0,0.001,Fin,fish,
6.698628345805852e-05,7.851477674441939,0.11573249256000713,2.9985565377233937e-05,1.957618996041919e-07,2.008621582009538e-09,0.11721022975334805,10.0,1000.0,0.001,Flagella,fish,
0.4087400141926055,60794.032144455174,0.9999776721258925,0.9787583181462967,0.6385639695688962,0.400057688850248,0.14873521072935117,10.0,1000.0,0.001,Fin,fish,
5.282064362028379e-05,7.8562895597228675,0.11566295025915775,4.8255636964896265e-05,1.959024334492769e-07,2.5488938027925785e-09,0.14873521072935117,10.0,1000.0,0.001,Flagella,fish,
0.5187925626891967,97916.48402040999,0.9999866921015972,2.537888214210813,1.6559476941970934,1.3166375304691367,0.18873918221350977,10.0,1000.0,0.001,Fin,fish,
4.164095895025382e-05,7.859280538857236,0.11561976431298486,7.767524015372735e-05,1.9598979733641936e-07,3.234471486692468e-09,0.18873918221350977,10.0,1000.0,0.001,Flagella,fish,
0.6584328806359928,157696.42765982455,0.999992067660687,6.580636896993372,4.294248150352424,4.3329077085068475,0.2395026619987486,10.0,1000.0,0.001,Fin,fish,
3.2822762681322386e-05,7.861139036329893,0.11559294549805083,0.00012504851045450782,1.960440865326302e-07,4.104437582301172e-09,0.2395026619987486,10.0,1000.0,0.001,Flagella,fish,
0.8356218074098101,253961.7938440103,0.999995271609525,17.063276323834558,11.135849919921334,14.258445802055652,0.3039195382313198,10.0,1000.0,0.001,Fin,fish,
2.5869654992241094e-05,7.8622935994454695,0.115576290710542,0.00020133188900337204,1.9607781445086802e-07,5.208386507453414e-09,0.3039195382313198,10.0,1000.0,0.001,Flagella,fish,
